URL,Year
https://www.cms.hhs.gov/transmittals/downloads/R1418CP.pdf,2008
http://www.ncvhs.hhs.gov/wp-content/uploads/2014/05/001030h2.pdf,2000
https://www.ncvhs.hhs.gov/wp-content/uploads/2014/05/111116lt1.pdf,
https://www.aspe.hhs.gov/sites/default/files/migrated_legacy_files/42166/chc.pdf,2005
http://www.ncvhs.hhs.gov/wp-content/uploads/2014/05/990329ta.pdf,1999
https://www.healthit.gov/sites/default/files/acds-lessons-in-cds-implementation-deliverablev2.pdf,
https://www.healthit.gov/sites/default/files/safer_cpoe.pdf,2016
https://www.healthit.gov/sites/default/files/resources/changemanagementprimer_feb2014.pdf,2013
https://www.healthit.gov/sites/default/files/hit_lessons_learned_lit_review_final_08-01-2013.pdf,2013
https://www.healthit.gov/sites/default/files/2016_report_to_congress_on_healthit_progress.pdf,2016
https://www.healthit.gov/sites/default/files/ONC10yearInteroperabilityConceptPaper.pdf,2024
https://www.healthit.gov/sites/default/files/comments/acp_comment_letter_to_onc_on_draft_roadmap-final-2015-04-02.pdf,2015
https://www.healthit.gov/sites/default/files/clinical-decision-support-0913.pdf,2013
https://www.healthit.gov/sites/default/files/page/2019-04/AHAEHRUseDataBrief.pdf,2015
https://digirepo.nlm.nih.gov/master/borndig/101719884/ucm514771.pdf,2017
https://digirepo.nlm.nih.gov/master/borndig/101734178/UCM268555.pdf,2018
https://digirepo.nlm.nih.gov/master/borndig/101719885/ucm514737.pdf,2016
https://digirepo.nlm.nih.gov/master/borndig/9918627775006676/9918627775006676.pdf,2023
https://www.ncbi.nlm.nih.gov/books/NBK209539/pdf/Bookshelf_NBK209539.pdf,2011
https://www.ncbi.nlm.nih.gov/books/NBK269030/pdf/Bookshelf_NBK269030.pdf,2015
https://lhncbc.nlm.nih.gov/LHC-publications/PDF/tr2005003.pdf,2005
https://nvlpubs.nist.gov/nistpubs/legacy/sp/nistspecialpublication800-122.pdf,2010
https://nvlpubs.nist.gov/nistpubs/ir/2017/NIST.IR.8166.pdf,2017
https://www.cms.gov/Medicare/CMS-Forms/CMS-Forms/downloads/cms855i.pdf,
https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/pim83c06.pdf,1998
https://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/Reports/downloads/HHP4P_Demo_Eval_2008_Vol2.pdf,2009
https://medicaid.alabama.gov/documents/9.0_Resources/9.2_Administrative_Code/9.2.1_Proposed_Agency_Rules/9.2.1_APA_18_560-X-6-.13%20Covered%20Services%20-%20Details%20on%20Selected%20Services.pdf,2018
https://mh.alabama.gov/wp-content/uploads/2023/06/580-2-20-With-Changes-Effective-June-12-2023.pdf,2023
https://nciaboard.az.gov/sites/default/files/media/ADHS%20Rules%20Article%201%20-%20Effective%2011-5-2019_0.pdf,2019
https://www.cdph.ca.gov/Programs/CHCQ/LCP/CDPH%20Document%20Library/AFL-20-08-Attachment-02.pdf,
https://portal.ct.gov/-/media/departments-and-agencies/dph/dph/public_health_code/sections/1913d66to1913d79homehealthcareagenciespdf.pdf,2006
https://dhss.delaware.gov/wp-content/uploads/sites/5/ddds/pdf/DMAP_General_Policy_Manual.pdf,2002
https://ahca.myflorida.com/content/download/5923/file/59G-1.060_Enrollment.pdf,2022
https://ahca.myflorida.com/medicaid/review/specific/cl_10_100601_dme_ver1_0.pdf,2010
https://ahca.myflorida.com/MCHQ/Health_Facility_Regulation/Commercial_Managed_Care/docs/59A_23final.pdf,
https://ahca.myflorida.com/content/download/7252/file/Home%20Health%20Agencies.pdf,2024
https://ahca.myflorida.com/medicaid/review/specific/cl_07_070601_mh_case_mgmt_ver2_2.pdf,2007
https://ahca.myflorida.com/medicaid/review/Specific/59G-4-261_Private_Duty_Nursing_Services_Coverage_Policy.pdf,2024
https://ahca.myflorida.com/medicaid/review/Reimbursement/RH_08_080701_CMS-1500_ver1_4.pdf,2008
https://ahca.myflorida.com/medicaid/review/General/59G_1010_Definitions.pdf,2024
https://ahca.myflorida.com/content/download/7245/file/core_st_c.pdf,2024
https://dch.georgia.gov/sites/dch.georgia.gov/files/imported/vgn/images/portal/cit_1210/23/9/153576202DCH_ASCApplicationPacket.pdf,
https://labor.hawaii.gov/dcd/files/2012/11/MFS-RULES-WEB.pdf,
https://health.hawaii.gov/opppd/files/2022/12/2023-Primary-Care-Office-Legislative-Report.pdf,2023
https://dcr.hawaii.gov/wp-content/uploads/2023/11/Application-Instructions-SSP-Practitioners.pdf,
https://doi.idaho.gov/wp-content/uploads/2021/04/CMS-No-Surprises-Act-Provider-Information.pdf,2021
https://dcfs.illinois.gov/content/dam/soi/en/web/dcfs/documents/about-us/policy-rules-and-forms/documents/policy-guide/policy-guide-2025-01-clinical-staffing-and-consultation-process.pdf,2025
https://iwcc.illinois.gov/content/dam/soi/en/web/iwcc/documents/fslaw.pdf,
https://hfs.illinois.gov/content/dam/soi/en/web/hfs/medicalprograms/mfp/documents/mfp_operationalprotocol.pdf,2013
https://www.in.gov/health/files/18_SHA-SHIP-FINAL-DOC_v5.pdf,2018
https://www.in.gov/health/files/ARTICLE-17.-HOME-HEALTH-AGENCIES.pdf,2002
https://www.in.gov/medicaid/providers/files/modules/behavioral-health-services.pdf,2025
https://www.in.gov/dcs/files/8.30-Archived-6-30-23-v5.pdf,2022
https://www.legis.iowa.gov/docs/iac/chapter/07-20-2016.653.13.pdf,2001
https://www.legis.iowa.gov/docs/ico/chapter/514F.pdf,2007
https://kbn.ky.gov/KBN%20Documents/aos14-implementation-of-patient-care-orders.pdf,2015
https://insurance.ky.gov/PPC/Documents/2020UM_%20LimitedSelfFundedReviewGuide.pdf,2020
https://finance.ky.gov/eProcurement/WellCareResponse/22.%20Attachment%20C.12.f.ii-1%20Sample%20Enrollee%20Handbook.pdf,2019
http://dhh.louisiana.gov/assets/medicaid/hss/docs/HSS_Hospital/Regulations/Chapter_93_Hospitals.pdf,
https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/guideinterfacilitytransfers.pdf,2006
https://www.maine.gov/suicide/docs/Action-Alliance-Recommended-Standard-Care.pdf,2018
https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/20230522-Maine-EMS-Vision-and-Plan.pdf,2035
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2017/MHCC_updt_20170518.pdf,2017
https://www.health.mn.gov/diseases/hiv/partners/careware/registration.pdf,2023
https://www.mid.ms.gov/wp-content/uploads/2024/06/ur.reg_.pdf,2024
https://msdh.ms.gov/page/resources/264.pdf,2023
https://msdh.ms.gov/page/resources/1339.pdf,2016
https://medicaid.ms.gov/wp-content/uploads/2022/09/200901.pdf,2009
https://www.sos.mo.gov/cmsimages/adrules/csr/current/20csr/20c2150-5.pdf,2024
https://dss.mo.gov/mhd/general/pdf/missouri-medicaid-health-information-technology-plan.pdf,2017
http://health.mo.gov/living/healthcondiseases/chronic/tcdsystem/pdf/TimeCriticalDiagnosisReport.pdf,2007
https://dss.mo.gov/mhd/mc/qai/pdf/qai-minutes-101818.pdf,2018
https://sos.nebraska.gov/sites/default/files/doc/elections/2024/2024%20Ballot%20Measures%20Pamphlet.pdf,2024
https://www.nebraska.gov/nesos/rules-and-regs/regtrack/proposals/2671.pdf,2023
https://www.nebraska.gov/nesos/rules-and-regs/regtrack/proposals/2524.pdf,2022
http://govdocs.nebraska.gov/epubs/U4920/B006.0002-2000.pdf,2000
https://hr.nv.gov/uploadedFiles/hrnvgov/Content/Resources/Publications/FMLA%20overview513v%202.pdf,2015
https://www.nj.gov/health/forms/NJAC%20%20%208%2043G%20licensing%20standards.pdf,2000
https://www.hca.nm.gov/wp-content/uploads/2023-PCC-Strategic-Plan.pdf,2023
https://www.srca.nm.gov/wp-content/uploads/attachments/07.027.0007.pdf,
https://www.health.ny.gov/health_care/managed_care/docs/quality_strategy.pdf,
https://oasas.ny.gov/system/files/documents/2024/12/apg-manual.pdf,2024
https://ag.ny.gov/sites/default/files/opinions/2003-F1_pw.pdf,2003
https://www.nctracks.nc.gov/content/dam/jcr:fdfc2388-c401-40bb-8c97-488d6ca35631/NCMMIS_WPDT_OPS_04.24.24_Prov%20Claims%20-%20Billing%20Assist%20Guide_W7.3.1F.pdf,2024
https://www.hhs.nd.gov/sites/www/files/documents/medicaid-policies/physician-services.pdf,2025
https://managedcare.medicaid.ohio.gov/static/PNM/PNM-FAQ.pdf,
https://www.oregon.gov/odhs/rules-policy/apdrules/411-086.pdf,2024
https://www.pa.gov/content/dam/copapwp-pagov/en/dos/department-and-offices/bpoa/nursing/CRNP-Prescriptive-Authority-Collaborative-Agreement-Change-Request-Guide.pdf,
https://www.pa.gov/content/dam/copapwp-pagov/en/health/documents/topics/documents/laws-and-regulations/Rules_Regulations.pdf,1987
https://www.pa.gov/content/dam/copapwp-pagov/en/cor/documents/about-us/doc-policies/13.01.01%20Management%20and%20Administration%20of%20Health%20Care.pdf,2024
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/providers/clearances-and-licensing/documents/mh-residential-licensing/omhsas-psychiatric-outpatient-clinic-regulatory-compliance-guide-updated-11-04-2024.pdf,2024
https://bhddh.ri.gov/sites/g/files/xkgbur411/files/2021-03/Know_Your_Rights_Brochure_0110.pdf,2009
https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/generalassemblyreports/2016HealthCareQualityReportingProgram.pdf,2017
https://ohic.ri.gov/sites/g/files/xkgbur736/files/2023-12/Primary%20Care%20in%20Rhode%20Island%20-%20Current%20Status%20and%20Policy%20Recommendations%20December%202023.pdf,2023
https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/annualreports/HealthInformationTechnologyPhysicanSurveySummary.pdf,2021
https://www.dshs.texas.gov/sites/default/files/legislative/2021-Reports/2021-State-Plan-for-Diabetes-and-Obesity-Treatment-and-Education.pdf,2021
https://medicaid-documents.dhhs.utah.gov/Documents%2Fmanuals%2Fpdfs%2FMedicaid+Provider+Manuals%2FAll+Providers+General+Information+Section+I%2FAllProvidersGeneralInfo_Section_1.pdf,2025
https://www.utah.gov/pmn/files/946091.pdf,2023
https://dfr.vermont.gov/sites/finreg/files/regbul/dfr-regulation-health-h-2011-01-mental-health-review-agents.pdf,2011
https://humanservices.vermont.gov/sites/ahsnew/files/MedicaidCoveredServicesRules_20190306.pdf,2018
https://gmcboard.vermont.gov/gmcboard/doc/sites/gmcb/files/files/payment-reform/APM-FINAL-Justification.pdf,2016
https://www.dmas.virginia.gov/media/6244/cardinal-care-managed-care-model-member-handbook-oct-1-2023.pdf,2023
https://wmc.wa.gov/sites/default/files/public/WMCUpdateFall2018.pdf,2018
https://dhhr.wv.gov/hpcd/FocusAreas/Documents/Obesity%20Model%20Framework.pdf,2016
https://docs.legis.wisconsin.gov/code/admin_code/dhs/030/35.pdf,2009
https://dl.icdst.org/pdfs/files3/c0d13a4f4dd34248f7e077c6e4d87976.pdf,2013
https://www.nachc.org/wp-content/uploads/2024/07/HTN_Change_Package.pdf,2020
https://onf.ons.org/system/files/journal-article-pdfs/NeussJanuary2017.pdf,2016
https://escholarship.org/content/qt4z93b5zq/qt4z93b5zq.pdf,2010
https://www.jpands.org/vol16no4/rosenwasser.pdf,2011
https://biotech.law.lsu.edu/cases/medstaff/1873.pdf,2009
http://medecon.pbworks.com/f/CDS+1.pdf,2009
https://bmjleader.bmj.com/content/leader/early/2023/03/07/leader-2022-000709.full.pdf,2022
https://hrgradcapstone.oucreate.com/wp-content/uploads/2023/10/Rule-Making-Paper.pdf,2015
http://www.tafpublications.com/gip_content/paper/jahss-2.5.1.pdf,2016
https://www.ahima.org/media/pmcb0fr5/healthcare-data-governance-practice-brief-final.pdf,2020
https://www.ahima.org/media/sxflfny0/information-integrity-in-the-electronic-health-record_axs.pdf,2012
https://www.ahima.org/media/ztbfridh/cdi-toolkit-for-beginners_final.pdf,2021
https://www.ahima.org/media/qlkbu4ph/clinical-documentation-improvement-toolkit-2016-version-_axs.pdf,2016
https://www.ahima.org/media/clsfepxm/health-information-management-staff-transformation-toolkit_axs.pdf,2012
https://www.ahima.org/media/dsdgcfro/copy-functionality-toolkit-2016-update-_axs.pdf,2016
https://www.ahima.org/media/tf0ao3v1/release-of-information-toolkit_axs.pdf,2013
http://www.bioethics.net/wp-content/uploads/2020/03/72072_989943ddd0774e7aa1c01cc9d428b159.pdf,2016
https://www.ama-assn.org/system/files/payor-contracting-toolkit.pdf,2021
https://www.ama-assn.org/system/files/2019-06/cpt-office-prolonged-svs-code-changes.pdf,2021
https://www.ama-assn.org/system/files/2019-06/a19-yps-g-grid.pdf,2019
https://www.ama-assn.org/system/files/2022-prp-telehealth.pdf,2022
https://www.ama-assn.org/system/files/prior-authorization-state-law-chart.pdf,2024
https://www.ama-assn.org/system/files/hhs-letter-and-appendix-to-providers.pdf,2024
https://www.ama-assn.org/system/files/2018-10/ama-chart-telemedicine-patient-physician-relationship.pdf,2018
https://www.ama-assn.org/system/files/a22-bot09.pdf,2022
https://brand.amia.org/m/35b004ac7edf2230/original/EHI-Task-Force-Report_FINAL.pdf,2020
https://brand.amia.org/m/5ca41bc1f35db4ce/original/AMIA-Testifies-before-ONC-s-Privacy-Security-Tiger-Team.pdf,2010
https://brand.amia.org/m/57022a3663c9aeff/original/AMIA-President-s-Letter-to-ONC-Regarding-Vendor-Agreements.pdf,2011
https://brand.amia.org/m/761a18c5494e6872/original/AMIA-Comments-on-Meaningful-Use.pdf,2010
https://brand.amia.org/m/587ddb670333427d/original/AMIA-Response-Letter-to-Centers-for-Disease-Control-and-Prevention-CDC.pdf,2012
https://www.himss.org/sites/hde/files/media/file/2024/06/11/interop_white-paper.pdf,2021
https://www.himss.org/sites/hde/files/media/file/2024/08/02/himss_interopframeworks_ebook-2.pdf,2023
https://www.aha.org/system/files/hpoe/Reports-HPOE/Metrics_Second_Curve_4_13.pdf,2013
https://www.aha.org/system/files/media/file/2019/02/MarketInsights_TeleHealthReport.pdf,2019
https://www.aha.org/system/files/2018-02/regulatory-overload-report.pdf,2017
https://www.aha.org/system/files/media/file/2023/04/health-industry-cybersecurity-practices-managing-threats-and-protecting-patients-2023-by-healthcare-and-public-health-sector-coordinating-council.pdf,2023
https://www.aha.org/system/files/media/file/2023/06/OracleHealth_ClinicianExperience_exedialogue_060523.pdf,2023
https://www.aha.org/system/files/hpoe/Reports-HPOE/guide_to_physician_integration_models_for_sustainable_success.pdf,2012
https://www.aha.org/system/files/2018-01/Impact_of_Accountable_Care_Hospitals.pdf,2015
https://www.ihi.org/sites/default/files/AFrameworkforSpreadWhitePaper2006.pdf,2006
https://www.ihi.org/sites/default/files/IHIGlobalTriggerToolWhitePaper2009.pdf,2009
https://www.ihi.org/sites/default/files/2023-09/IHIConversationReadyWhitePaper.pdf,2019
https://www.ihi.org/sites/default/files/2023-10/PatientSafetyInTheHome_2017.pdf,2017
https://www.acep.org/siteassets/sites/acep/media/reimbursement/2023-e-m-descriptors-guidelines.pdf,2022
https://www.acep.org/siteassets/sites/acep/media/by-medical-focus/opioids/opioid-guide-state-by-state.pdf,2021
https://www.acep.org/siteassets/sites/acep/media/crowding/empc_crowding-ip_092016.pdf,2016
https://www.acep.org/siteassets/sites/telehealth/media/documents/acep-telemedicine-primer.pdf,2014
https://www.acep.org/siteassets/covid-19---rapid-application-of-technology-for-emergency-department-tele-triage.pdf,
https://www.acep.org/siteassets/uploads/uploaded-files/acep/clinical-and-practice-management/policy-statements/death-of-a-child-in-the-emergency-department---technical-rept.pdf,2002
https://www.ruralhealth.us/nationalruralhealth/media/documents/nrha-impact-of-telehealth-policy-on-rural-health-access-2024.pdf,2024
https://www.ruralhealth.us/getmedia/2fffee51-9bf4-4a94-bcdf-330ea9943851/NRHA-Ways-and-Means-RFI-response-10-5-23.pdf,2023
https://www.ruralhealth.us/getmedia/e9e6d9d8-4ca9-4392-9b5a-944f36c8f8f6/NRHA-March-7-meeting-comment-3-21-24.pdf,2024
https://www.ruralhealth.us/getmedia/48cb0caf-a4a9-4b7e-98a2-0660a85434d5/2024-AC-RHIS-Agenda.pdf,2024
https://www.ruralhealth.us/getmedia/714ab360-fae1-400b-8f8d-0490c2c96bb3/FutureofRuralHealthFeb-2013.pdf,2010
https://www.ruralhealth.us/getmedia/c28ee028-3a7f-44f4-8af0-8e9d2ba94e5a/2020-NRHA-Policy-Document-Tweener-Hosptials-Crisis-FINAL.pdf,1997
https://www.ruralhealth.us/getmedia/c92c1847-826e-4011-acab-eed23cebb978/2019-NRHA-Policy-Document-Demonstrations-and-Pilots-Rural-Centric-Transformation.pdf,2012
https://www.ruralhealth.us/nationalruralhealth/media/documents/advocacy/policy%20brief/nrha-policy-brief-final-sdoh-and-medicaid-1115-waivers.pdf,2023
https://www.fda.gov/files/about%20fda/published/Modernization_in_Action_2022.pdf,2021
https://aspe.hhs.gov/sites/default/files/documents/8dc3a838c7c9652d041c07c2cb966d0f/n3c-11-15-24-final.pdf,2024
https://ncvhs.hhs.gov/wp-content/uploads/2024/08/NCVHS-2024-RTC-Final-for-508.pdf,2024
https://aspe.hhs.gov/sites/default/files/documents/789434ceda231203f080288de603d1ef/PR-A2599-1.pdf,2023
https://www.aspe.hhs.gov/sites/default/files/migrated_legacy_files/57301/ExpSDSFeas.pdf,2012
https://www.healthit.gov/sites/default/files/page/2024-05/LEAP%20FY2024%20SEN_508.pdf,2024
https://www.healthit.gov/sites/default/files/regionaladt_exchange_network_infrastructure_models.pdf,2017
https://www.nlm.nih.gov/od/bor/May_2022_BOR_Minutes.pdf,2022
https://www.nlm.nih.gov/od/bor/May_2023_Final_BOR_Minutes.pdf,2023
https://cloud.nih.gov/resources/guides/science-at-cloud-providers/science-on-gcp/GCPHealthcareSolutionsPlaybook.pdf,
https://pubweb-prod.niaid.nih.gov/sites/default/files/DataDrivenStrategiesReport.pdf,2018
https://www.ncbi.nlm.nih.gov/books/NBK594500/pdf/Bookshelf_NBK594500.pdf,2023
https://www.cms.gov/files/document/snapshotupdate01162025.pdf,2025
https://www.cdc.gov/diabetes-state-local/media/pdfs/E_Telehealth_translation_product_508.pdf,
https://www.whitehouse.gov/wp-content/uploads/2024/07/M-24-15-Modernizing-the-Federal-Risk-and-Authorization-Management-Program.pdf,2011
https://www.whitehouse.gov/wp-content/uploads/2019/05/M-19-17.pdf,2019
https://www.aim-ahead.net/media/ptwcmyb3/ai-cares-dr-hwang.pdf,2022
https://joblink.maine.gov/jobs/723191/description.pdf,
https://www.tn.gov/content/dam/tn/finance/aicouncil/documents/STS%20Roadmap%20for%20AI.pdf,
https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/ea/pdf/EA-Solutions-Artificial-Intelligence-Standard.pdf,2023
https://documents1.worldbank.org/curated/en/099120224205026271/pdf/P1786161ad76ca0ae1ba3b1558ca4ff88ba.pdf,2024
https://law-ai.org/wp-content/uploads/2024/11/The-Role-of-Compute-Thresholds-for-AI-Governance.pdf,
https://www.hks.harvard.edu/sites/default/files/2023-11/2021_25_nonnecke_and_dawson_human_rights_implications.pdf,2021
https://hai.stanford.edu/sites/default/files/2021-10/HAI_NRCR_2021_0.pdf,2021
https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/CNAS-Report-Tech-Secure-Chips-Jan-24-finalb.pdf,2024
https://www.alain-bensoussan.com/wp-content/uploads/2017/06/preparing_for_the_future_of_ai.pdf,2016
https://brand.amia.org/m/619a63e7f108bfc/original/FY26-Patient-ID-Now-Letter-Congress-Repeal-Section-510.pdf,2025
https://365.himss.org/sites/himss365/files/365/handouts/552651968/handout-42_FINAL.pdf,2017
https://www.aha.org/system/files/media/file/2023/12/Environmental_Scan_2024-Leadership-Discussion-Guide.pdf,2024
https://www.aha.org/system/files/media/file/2019/03/Leading_the_Charge_for_Disruptive_Innovation_11-29.pdf,
https://forms.ihi.org/hubfs/2025%20Congress%20Continuing%20Education%20Credits%20by%20Session%20v1.pdf,2025
https://www.ihi.org/sites/default/files/2023-10/ExperiencedBasedCodesign_InnovationCaseStudy.pdf,2017
https://www.ruralhealth.us/nationalruralhealth/media/documents/events/2025/2025-ac-rhis-agenda.pdf,2025
https://www.cms.hhs.gov/manuals/downloads/som107ap_b_hha.pdf,2024
https://www.healthit.gov/sites/default/files/2025-01/SAFER-Guides-2024-Update-David-Hunt-Hunt_508.pdf,2024
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/1.%20Clinical%20Communication%20Final.pdf,2024
https://www.healthit.gov/sites/default/files/2024-09/Sheeva%20Azma.pdf,2024
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/3.%20CPOE%20Final.pdf,2024
https://mmshub.cms.gov/sites/default/files/QA-Summary-Final.pdf,2024
https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/som107ap_b_hha.pdf,2024
https://www.cms.gov/files/document/implementing-national-clas-lessons-field.pdf,2025
https://www.cms.gov/files/document/wiser-fact-sheet.pdf,2025
https://www.whitehouse.gov/wp-content/uploads/2025/02/AI-Memo-Fact-Sheet.pdf,
https://www.whitehouse.gov/wp-content/uploads/2020/11/M-21-06.pdf,2019
https://www.aim-ahead.net/media/raekwjgs/aim-ahead-bridge2ai-for-clinical-care-informational-webinar.pdf,2024
https://www.aim-ahead.net/media/3bjhb2xz/haller-nhlbi-ai-and-health-equity.pdf,2024
https://doc.alabama.gov/docs/AdminRegs/AR635.pdf,2024
https://cdss.ca.gov/ord/entres/getinfo/pdf/rcfci3.pdf,2002
https://ahca.myflorida.com/content/download/26705/file/2025.06.12%20SCHIP%20Draft%20Meeting%20Min%20%28CR%29%20%28MH%29%20%28CR%29%28PK%29.pdf,2025
https://health.hawaii.gov/dcab/files/2023/04/Access-to-HealthCare-Provider-rev09.23.pdf,
https://www.in.gov/health/files/Michelle_Ellison_Healthcare_Industry_Worker_Safety_and_Health.pdf,2011
https://publications.iowa.gov/50207/1/RIP_Brief_TPF-5%28438%29_AI-Powered_Improvements_to_Workzone_Management_and_Safety.pdf,2025
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/presentations/2023/20230216/Ag4_MPSC_Report_to_MHCC_June%202022_December%202022.pdf,2022
https://health.mn.gov/diseases/cardiovascular/documents/clinicalpiguide.pdf,2018
https://www.lbo.ms.gov/misc/strategic/FY26/838-00-plan.pdf,2026
https://nitc.nebraska.gov/standards/8-609.pdf,2024
https://it.nv.gov/uploadedFiles/itnewnvgov/content/Governance/Policy%20on%20the%20Responsible%20and%20Ethical%20Use%20of%20Artificial%20Intelligence%20in%20Nevada%20-%20CIO%20Signed.pdf,2024
https://www.health.ny.gov/health_care/medicaid/redesign/docs/state_designated_health_homes_and_downstream_care_management_agencies.pdf,2013
https://omh.ny.gov/omhweb/bh_services_council/omh-regulations-06162022.pdf,2021
https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/it-policies/artificial%20intelligence%20policy.pdf,2025
https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2024-10/HCSP%20Hospital%20Sector%20Working%20Group%20-%20Meeting%20%231_Presentation%20Deck.pdf,2024
https://www.tn.gov/content/dam/tn/tacir/2020publications/2020GPSmonitoring.pdf,2020
https://capitol.texas.gov/tlodocs/89R/analysis/pdf/HB04503H.pdf,2026
https://ai.utah.gov/wp-content/uploads/Executive-Summary-Best-Practices-Mental-Health-Therapists.pdf,2025
https://le.utah.gov/Session/2025/bills/introduced/HB0452.pdf,2025
https://www.hca.wa.gov/assets/program/fact-sheet-ai-ethics-framework.pdf,2024
https://www.hca.wa.gov/assets/program/faq-AI-ethics-framework_0.pdf,2024
https://npsb.org/wp-content/uploads/2025/01/PCAST_Patient-Safety-Report_Sept2023.pdf,2022
https://www.apsf.org/wp-content/uploads/newsletters/2023/3801/APSF3704-2023-2-a01-artificial-intelligence.pdf,2023
https://wcapdd.org/wp-content/uploads/2023/12/Attachment-A.pdf,2012
https://www.scitepress.org/Papers/2025/131871/131871.pdf,2024
https://www.uab.edu/shp/hsa/images/documents/continuing-education/2024-Keynote-Presentation-Tejal-Gandhi.pdf,2024
https://informatics.bmj.com/content/bmjhci/29/1/e100549.full.pdf,2022
https://qualitysafety.bmj.com/content/qhc/early/2024/07/24/bmjqs-2023-016690.full.pdf,2023
https://languageworld.com/wp-content/uploads/2021/06/improvingpatientsafetyinhospitals.pdf,2012
https://journalofmedicalanddentalfrontiers.com/wp-content/uploads/2025/01/AI-in-health-care.pdf,2024
https://saudijournals.com/media/articles/SJM_95_159-162.pdf,2024
https://www.irjms.com/wp-content/uploads/2025/01/Manuscript_IRJMS_0991_WS.pdf,2025
https://www.allmultidisciplinaryjournal.com/uploads/archives/20250210182421_MGE-2025-1-334.1.pdf,2023
https://www.ahima.org/media/s1xllyii/ahima-workforce.pdf,
https://councilreports.ama-assn.org/councilreports/downloadreport?uri=/councilreports/a24_cms_rpt_7.pdf,2023
https://www.ama-assn.org/system/files/a25-omss-report-a.pdf,2025
https://brand.amia.org/m/2cf7c483afbdc065/original/Bera-RFI-The-State-of-Artificial-Intelligence-in-Health-Care.pdf,2024
https://brand.amia.org/m/243dcd2d29eac541/original/AMIA-AI-One-Pager.pdf,
https://brand.amia.org/m/79a1206b35bd5962/original/AMIA-Factsheet_ASTP-NLM.pdf,2009
https://www.aha.org/system/files/media/file/2023/11/2024_AHA_Health_Care_Workforce_Scan-Summary.pdf,2024
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Safety-Quality-Professionals.pdf,2024
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Researchers.pdf,2024
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Patients.pdf,2024
https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240953.pdf,2024
https://www.accessdata.fda.gov/cdrh_docs/pdf23/K233955.pdf,2024
https://ncvhs.hhs.gov/wp-content/uploads/2023/05/Presentation-NCVHS-FC-Meeting-Day-2-Artificial-Intelligence-Hoppe.pdf,2023
https://www.healthit.gov/sites/default/files/page/2023-12/HTI-1_DSI_fact%20sheet_508.pdf,2024
https://mmshub.cms.gov/sites/default/files/Del-8-17-MMS-OY1-Information-Session-April-2025.pdf,2025
https://www.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf,2021
https://apcp.assembly.ca.gov/system/files/2024-02/2.27-backgrounder-final.pdf,2023
https://ahea.assembly.ca.gov/system/files/2025-05/cedars-sinai-powerpoint-slides.pdf,2025
https://ciapm.chhs.ca.gov/docs/reports/20200327-Evaluations_Report_CIAPM_Projects_2015-2018_update.pdf,2015
https://data.hawaii.gov/wp-content/uploads/2025/03/CDO007-GenAI-Assistant-Technologies-Usage-Guidelines.pdf,2023
https://governor.maryland.gov/Lists/ExecutiveOrders/Attachments/31/EO%2001.01.2024.02%20Catalyzing%20the%20Responsible%20and%20Productive%20Use%20of%20Artificial%20Intelligence%20in%20Maryland%20State%20Government_Accessible.pdf,2024
https://hscrc.maryland.gov/Documents/QBR%20RY%202024%20Final%20Approved%20File.pdf,2021
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB01709I.pdf,
https://www.hca.wa.gov/assets/program/breast_draft_key_qs_comments_response_082214[1]_0.pdf,2014
https://docs.legis.wisconsin.gov/misc/lc/hearing_testimony_and_materials/2021/sb562/sb0562_2021_10_27.pdf,2021
https://dirjournal.org/pdf/beb8919b-f013-4ea1-b1c8-40332e840fe1/articles/dir.2024.242854/75-88.pdf,2024
https://www.medrxiv.org/content/10.1101/2024.10.24.24316073.full.pdf,2024
https://www.sciencepolicyjournal.org/uploads/5/4/3/4/5434385/harve_etal_jspg-25-1_1.pdf,2023
https://rojournals.org/wp-content/uploads/2024/10/ROJBAS-42-P8-2024.pdf,2024
