Name,Focus Area,Notes/Questions,URL,
,,,https://etss.ri.gov/sites/g/files/xkgbur466/files/2024-02/Enterprise-Technology-Strategy-and-Services-Annual-Report-2023.pdf,
,,,https://dem.ri.gov/sites/g/files/xkgbur861/files/programs/bnatres/fishwild/pdf/disease-wildlife.pdf,
,,,https://ride.ri.gov/sites/g/files/xkgbur806/files/2023-09/SY23_24_CTE%20Industry%20Standards_FINAL.pdf,
,,,https://www.dot.ri.gov/documents/about/civilrights/RIDOT_EEO_January2015.pdf,
,,,https://data.treasury.ri.gov/dataset/25b65a01-6c6f-4809-be41-1e715411748a/resource/eaf13a5d-dd2f-4024-bb94-5a844e87cba3/download/2007-05-state-investment-commission-report-and-materials-may-2007.pdf,
,,,https://ripuc.ri.gov/sites/g/files/xkgbur841/files/efsb/EFSB2/SB2016_01_PF_Bailey_att.pdf,
,,,https://www.peba.sc.gov/sites/default/files/hcp_materials_march2025.pdf,
,,,https://dor.sc.gov/resources-site/lawandpolicy/Advisory%20Opinions/RR10-2.pdf,
,,,https://www.admin.sc.gov/sites/admin/files/Documents/Budget/FY25%20H510%20-%20MUSC.pdf,
,,,https://dph.sc.gov/sites/scdph/files/media/document/New%20PDFs/SHA-Report-20240521.pdf,
,,,https://che.sc.gov/sites/che/files/Documents/Meetings/2024/ACAP/September/5.d.%20USCC_NewProg_MS%20PND%20_ACAP.pdf,
,,,https://ed.sc.gov/sites/scdoe/assets/File/agency/ccr/Career-and-Technology-Education/documents/genderequityinCTE.pdf,
,,,https://agriculture.sc.gov/wp-content/uploads/2021/01/MB2021_February4_web.pdf,
,,,https://scdah.sc.gov/sites/scdah/files/Documents/Historic%20Preservation%20(SHPO)/Research/Historic%20Contexts/Survery%20of%20Upper%20King%20and%20Upper%20Meeting.pdf,
,,,https://scdps.sc.gov/sites/default/files/Documents/PhaseI_SAreport.pdf,
,,,https://www.capitol.tn.gov/Bills/114/Bill/SB1261.pdf,
,,,https://www.tn.gov/content/dam/tn/finance/aicouncil/documents/AI%20Advisory%20Council%20Status%20Report%20-%20May%202025%20-%20FINAL.pdf,
,,,https://www.tn.gov/content/dam/tn/veteranservices/learning/vso-tools/vba-vso-quarterly-meeting/VBA%20VSO%20Quarterly%20Deck_Final.pdf,
,,,https://www.tn.gov/content/dam/tn/attorneygeneral/documents/pr/2023/ma23-34-comment.pdf,
,,,https://www.tn.gov/content/dam/tn/health/documents/PH-3549.pdf,
,,,https://www.tn.gov/content/dam/tn/stateboardofeducation/documents/2024-sbe-meetings/november-22%2C-2024-sbe-meeting/11-22-24%20VI%20K%20CTE%20Standards%20Attachment%205%20Business%20Management%20Admin%20Clean.pdf,
,,,https://www.tn.gov/content/dam/tn/stateboardofeducation/documents/2024-sbe-meetings/november-22%2C-2024-sbe-meeting/11-22-24%20VI%20K%20CTE%20Standards%20Attachment%2015%20STEM%20Attachment.pdf,
,,,https://www.tn.gov/content/dam/tn/tccy/documents/cad/cad2025speakerslides/FrameWorksSweetland.pdf,
,,,https://www.tn.gov/content/dam/tn/education/cpm/LEA_Planning_Prepare_and_Reflect_to_Plan.pdf,
,,,https://www.tn.gov/content/dam/tn/stateboardofeducation/documents/2024-sbe-meetings/august-16%2C-2024-sbe-meeting/8-16-24%20V%20K%20CTE%20Standards%20Attachment%2011%20Health%20Science%20Redline.pdf,
,,,https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Select-Committee-on-Artificial-Intelligence-and-Emerging-Technologies-Interim-Report-2024.pdf,
,,,https://www.hhs.texas.gov/sites/default/files/documents/pl2024-23.pdf,
,,,https://gov.texas.gov/uploads/files/press/2024.10.01_-_Healthcare_Workforce_Report_FINAL_v4_.pdf,
,,,https://www.house.texas.gov/pdfs/committees/reports/interim/88interim/House-Committee-on-Insurance-Interim-Report-2024.pdf,
,,,https://senate.texas.gov/cmtes/89/c510/c510_InterimReport_2024.pdf,
,,,https://tsbde.texas.gov/78i8ljhbj/ADA-Use-of-AI-in-Dentistry.pdf,
,,,https://www.hhs.texas.gov/sites/default/files/documents/laws-regulations/policies-rules/1115-docs/tool-guidelines/Evaluation-Texas-Demonstration-Waiver.pdf,
,,,https://www.bon.texas.gov/pdfs/practice_dept_pdfs/position_statements_pdfs/BON%20Position%20Statements%202025.pdf,
,,,https://www.lbb.texas.gov/Documents/Appropriations_Bills/89/SubCommReport/HAC%20Article%20III%20HE_SC%20Rec%2089%201.pdf,
,,,https://www.hhs.texas.gov/sites/default/files/documents/eqro-summary-of-activites-report-contract-yr-2021.pdf,
,,,https://www.hhs.texas.gov/sites/default/files/documents/eqro-annual-tech-report-contract-yr-2022.pdf,
,,,https://www.hhs.texas.gov/sites/default/files/documents/eqro-summary-of-activites-report-contract-yr-2020.pdf,
,,,http://www.bon.texas.gov/pdfs/board_meetings_pdfs/2011/January/7-2.pdf,
,,,https://cprit.texas.gov/media/1690/oc_packet_peer_reviewer_recommendations_08172016.pdf,
,,,https://ai.utah.gov/wp-content/uploads/Best-Practices-Mental-Health-Therapists.pdf,
,,,https://jobs.utah.gov/forms/61app.pdf,
,,,https://site.utah.gov/bemsp/wp-content/uploads/sites/34/2019/01/Fourth-Generation-Nerve-Agents_Medical_Management_Guidelines.pdf,
,,,https://le.utah.gov/interim/2020/pdf/00003387.pdf,
,,,https://le.utah.gov/interim/2023/pdf/00004548.pdf,
,,,https://healthequity.utah.gov/wp-content/uploads/Tribal-affiliation-profile__COVID-19-Health-Disparities__October-11.pdf,
,,,https://medicaid-documents.dhhs.utah.gov/Documents/manuals/pdfs/Medicaid%20Provider%20Manuals/Indian%20Health%20Services/IndianHealth5-24.pdf,
,,,https://ai.utah.gov/wp-content/uploads/Dentacor-Mitigation-Agreement.pdf,
,,,https://le.utah.gov/interim/2025/pdf/00001971.pdf,
,,,https://medicaid-documents.dhhs.utah.gov/Documents/pdfs/61MED_English.pdf,
,,,https://oilgas.ogm.utah.gov/wellfiles/047/4304735814.pdf,
,,,https://water.utah.gov/wp-content/uploads/2020/04/cloudseeding_report_revised_final.pdf,
,,,https://schools.utah.gov/specialeducation/_specialeducation/_instructioninclusion/_resources/_handbook/2025%20Dyslexia%20Handbook.pdf,
,,,https://pscdocs.utah.gov/telecom/24docs/24265001/334649Aplctn7-10-2024.pdf,
,,,https://mentalhealth.vermont.gov/sites/mentalhealth/files/ConfPres/Practical%20and%20Ethical%20Use%20of%20AI%20Maelisa%20McCaffrey.pdf,
,,,https://humanservices.vermont.gov/sites/ahsnew/files/doc_library/RFI%20November%202022%20All%20Vendor%20Responses.pdf,
,,,https://dvha.vermont.gov/sites/dvha/files/doc_library/TMS.pdf,
,,,https://outside.vermont.gov/agency/agriculture/vpac/Other%20VPAC%20Documents/Dinotefuran/fs_PC-044312_01-Sep-04.pdf,
,,,https://ago.vermont.gov/sites/ago/files/2024-02/FY%202025%20AGO%20Full%20Budget%20Packet.pdf,
,,,https://gmcboard.vermont.gov/sites/gmcb/files/files/healthit/vhcures/REG_H-2008-01.pdf,
,,,https://ljfo.vermont.gov/assets/Uploads/3eeecb029c/FY2025-Executive-Budget-Summary-FINAL.pdf,
,,,https://ago.vermont.gov/sites/ago/files/2024-03/Apple%20Complaint%20--%20filed%2C%20stamped.pdf,
,,,https://gmcboard.vermont.gov/sites/gmcb/files/Sola%20Quote.pdf,
,,,https://dvha.vermont.gov/sites/dvha/files/doc_library/Issuer%20Guidance%20for%20Participation%202023%20Final%20083022.pdf,
,,,https://outside.vermont.gov/agency/agriculture/vpac/Other%20VPAC%20Documents/Mosquito_Control/Hertlein%202010%20-%20Review%20of%20spinosad%20as%20a%20natural%20product%20for%20larval%20mosquito%20control.pdf,
,,,https://outside.vermont.gov/dept/DCF/Shared%20Documents/CDD/Reports/VHS-Needs-Assessments/VHS-Needs-Assessment-2014.pdf,
,,,https://dec.vermont.gov/sites/dec/files/wsm/public-notices/lakes-and-ponds/Contingency%20Plan%20for%20Accidental%20Spillage%20of%20Lampricides.pdf,
,,,https://www.dmas.virginia.gov/media/3itlcna3/dmasstrategicplan_w-details_2426.pdf,
,,,https://dbhds.virginia.gov/wp-content/uploads/2022/12/When-Do-I-Want-Support-fillable.pdf,
,,,https://www.dmas.virginia.gov/media/ernmrksw/2023-2025-quality-strategy.pdf,
,,,https://ris.dls.virginia.gov/uploads/12VAC30/forms/UAI%20Assessment%20Instrustment-20220117092316-20231006132131-20231006140108.pdf,
,,,https://www.dss.virginia.gov/files/division/licensing/alf/intro_page/code_regulations/regulations/final_alf_reg.pdf,
,,,https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/agency-it-strategic-plans/2022-2024/ITSP_FY22-24_601_summary.pdf,
,,,https://www.dmas.virginia.gov/media/4587/hcbs-documentation-training-4-22-2022.pdf,
,,,https://www.dpor.virginia.gov/sites/default/files/boards/BarberCosmo/REG-A425REGS_BarberCosmo.pdf,
,,,https://www.vdh.virginia.gov/content/uploads/sites/23/2021/05/fema_covid-19-pandemic-operational-guidance_5-17-2021-1.pdf,
,,,https://www.vdh.virginia.gov/content/uploads/sites/11/2017/01/VVFCHandbook.pdf,
,,,https://www.vdh.virginia.gov/content/uploads/sites/30/2022/02/Tab-2-Assessment-and-Varnish.pdf,
,,,https://vtrc.virginia.gov/media/vtrc/vtrc-pdf/vtrc-pdf/21-R1.pdf,
,,,https://vtrc.virginia.gov/media/vtrc/vtrc-pdf/vtrc-pdf/20-R17.pdf,
,,,https://www.djj.virginia.gov/documents/about-djj/bjj/board_minutes_April_24_2015.pdf,
,,,https://www.djj.virginia.gov/documents/about-djj/bjj/board_minutes_november_7_2018_final.pdf,
,,,https://www.hca.wa.gov/assets/program/hca-artificial-intelligence-ethics-framework.pdf,
,,,https://wsac.wa.gov/sites/default/files/STEM%20Alliance%20Meeting%20Agenda%203-5-2024_0.pdf,
,,,https://lawfilesext.leg.wa.gov/biennium/2025-26/Pdf/Bills/Senate%20Bills/5395.pdf,
,,,https://wmc.wa.gov/sites/default/files/public/Newsletter/2024Spring/WMCUpdateSpring2024.pdf,
,,,https://www.hca.wa.gov/assets/billers-and-providers/Med-Equip-Supplies-bg-20201001.pdf,
,,,https://www.hca.wa.gov/assets/billers-and-providers/Med-Equip-Supplies-bi-20190801.pdf,
,,,https://wmc.wa.gov/sites/default/files/WMC%207.19.2024%20Business%20Mtg%20Pkt.pdf,
,,,https://www.hca.wa.gov/assets/billers-and-providers/Nondurable-MSE-bi-20180701.pdf,
,,,https://watech.wa.gov/sites/default/files/2025-01/EO%2024-01%20Risk%20Guidance_Final.pdf,
,,,https://wmc.wa.gov/sites/default/files/public/Newsletter/2024Spring/5.Equity_Spring2024.pdf,
,,,https://www.hca.wa.gov/assets/billers-and-providers/EPSDT-bi-20190101.pdf,
,,,https://www.dshs.wa.gov/sites/default/files/BHSIA/dbh/documents/nativebestpract.pdf,
,,,https://wmc.wa.gov/sites/default/files/public/Newsletter/WMCUpdateFall2020.pdf,
,,,https://lpnboard.wv.gov/executivedirector/PublishingImages/Pages/default/NCSBN%20Artificial%20Intelligence%20handout_2022DCM_avandergaag.pdf,
,,,https://dhhr.wv.gov/bms/BMSPUB/Documents/Quarter12024ProviderNewsletterFinal.pdf,
,,,https://dhhr.wv.gov/bms/Members/Apply/Documents/DFA-SLA-2%20Short.pdf,
,,,https://dhhr.wv.gov/healthprep/plan/specialpopulations/Documents/Emergency%20Preparedness%20Guide%20for%20Older%20Adults.pdf,
,,,https://dhhr.wv.gov/bms/Members/Documents/transportation/Transportation%20Provider%20Network%20brochure.pdf,
,,,https://dhhr.wv.gov/bms/Provider/EHR/Documents/CMS%20SMHP%202020.pdf,
,,,https://dhhr.wv.gov/bcf/Services/familyassistance/Documents/682/682_FORM_DFA_2.pdf,
,,,"https://dhhr.wv.gov/BBH/DocumentSearch/Get%20Connected/Support%20During%20Recovery/SAMHSA%20Treatment%20for%20Suicidal%20Ideation,%20Self-Harm,%20and%20Suicide%20Attempts%20Among%20Youth.pdf",
,,,https://peia.wv.gov/Forms-Downloads/Documents/summary_plan_descriptions/SPD_ABD_2023_web.pdf,
,,,https://lpnboard.wv.gov/executivedirector/PublishingImages/Pages/default/The_NCSBN_National_Nursing_Guidelines_for_Medical_Marijuana_JNR_July_2018.pdf,
,,,https://legis.wisconsin.gov/senate/28/bradley/media/5h3bvbnm/staff-brief.pdf,
,,,https://dwd.wisconsin.gov/ai-taskforce/pdf/ai-advisory-action-plan.pdf,
,,,https://www.dhs.wisconsin.gov/badgercareplus/clawaiver-finalapp.pdf,
,,,https://www.dhs.wisconsin.gov/non-dhs/dph/heart-month-cdpp-partner-presentation-jan-2025.pdf,
,,,https://www.dhs.wisconsin.gov/publications/p02723.pdf,
,,,https://www.dhs.wisconsin.gov/mandatoryreports/mastateplan/3-1b.pdf,
,,,https://docs.legis.wisconsin.gov/misc/lc/hearing_testimony_and_materials/2025/sb14/sb0014_2025_02_12.pdf,
,,,https://www.dhs.wisconsin.gov/publications/p00931.pdf,
,,,https://edu.wyoming.gov/wp-content/uploads/2023/10/2024-2026-APPROVED-CREDENTIALS-AND-CERTIFICATIONS-LIST.pdf,
,,,https://edu.wyoming.gov/wp-content/uploads/2021/11/Suicide-Prevention-Education-Materials.pdf,
,,,https://bipartisanpolicy.org/download/?file=/wp-content/uploads/2025/06/BPC_AI_Health_Brief_RV1.pdf,
,,,https://www.biodiritto.org/ocmultibinary/download/4423/51767/1/de2e645d6bce65ab0e013e3208a22727/file/EPRS_STU%282022%29729512_EN.pdf,
,,,https://www.fsmb.org/siteassets/advocacy/policies/incorporation-of-ai-into-practice.pdf,
,,,https://www.ama-assn.org/system/files/physician-ai-sentiment-report.pdf,
,,,https://www.aclu.org/sites/default/files/field_document/algo_health_white_paper_draft_final_v4.pdf,
,,,https://www.ama-assn.org/system/files/ama-ai-principles.pdf,
,,,https://jnm.snmjournals.org/content/jnumed/62/1/15.full.pdf,
,,,https://www.chcf.org/wp-content/uploads/2024/04/ExaminingAIandHealthCare.pdf,
,,,https://pdfs.semanticscholar.org/bc04/b9be191a02831f46858e7689c16cfb0ddeca.pdf,
,,,https://pdfs.semanticscholar.org/a4cd/f087721445db0786aad600a76a447b524a99.pdf,
,,,https://protectpatientsnow.org/wp-content/uploads/2024/02/nejmhle2308901-1.pdf,
,,,https://jnm.snmjournals.org/content/jnumed/62/1/15.full-text.pdf,
,,,https://pathologyinnovationcc.org/s/P_nejmp2304993.pdf,
,,,https://hai.stanford.edu/assets/files/2024-02/Facilitating-Responsible-Governance-Healthcare-AI.pdf,
,,,https://online.yale.edu/sites/default/files/2024-10/YaleCertificateProgramInMedicalSoftwareAndMedicalAI.pdf,
,,,https://healthpolicy.duke.edu/sites/default/files/2019-11/dukemargolisaienableddxss.pdf,
,,,https://healthpolicy.duke.edu/sites/default/files/2022-07/Preventing%20Bias%20and%20Inequities%20in%20AI-Enabled%20Health%20Tools_1.pdf,
,,,https://www.feinberg.northwestern.edu/md-education/docs/current-students/policies/Use-of-Generative-AI-Tools-Policy.pdf,
,,,https://dho.stanford.edu/wp-content/uploads/FDA.pdf,
,,,https://www.academia.edu/download/115529822/1563306.pdf,
,,,https://www.academia.edu/download/119172231/Augmented_AI_in_Health_Diagnostics_Enhancing_Medical_Decision_Making_through_Artificial_Intelligence.pdf,
,,,https://www.academia.edu/download/62939233/219875ad5fcbe756d84201dfc900496de0ce20200413-24057-mqj73q.pdf,
,,,https://business.cch.com/CybersecurityPrivacy/CALegalAdvisory2.pdf,
,,,https://static1.squarespace.com/static/603ab50ab81d5532a0a4a42b/t/64ee0fca5901b07239942211/1693323210917/EPRS_STU%282022%29729512_EN.pdf,
,,,https://scispace.com/pdf/distributed-governance-of-medical-ai-b8zbw3hc.pdf,
,,,https://www.cov.com/-/media/files/corporate/publications/2023/12/ai-brings-new-insurance-concerns-for-healthcare-providers.pdf,
,,,https://triangle-octagon-8fxh.squarespace.com/s/R_1708961959366.pdf,
,,,https://fsi9-prod.s3.us-west-1.amazonaws.com/s3fs-public/2024-02/mello_senate_testimony-ai_healthcare.pdf,
,,,https://content.govdelivery.com/attachments/USFDA/2024/03/15/file_attachments/2815628/omp_aimedicalproducts_final_240313%20%281%29.pdf,
,,,https://www.cureus.com/articles/231868-use-of-artificial-intelligence-tools-for-research-by-medical-students-a-narrative-review.pdf,
,,,https://link.springer.com/content/pdf/10.1007/978-3-319-19551-3.pdf,
,,,https://link.springer.com/content/pdf/10.1007/978-3-540-88069-1.pdf,
,,,https://www.cureus.com/articles/182776-artificial-intelligence-revolutionizing-the-field-of-medical-education.pdf,
,,,https://academic.oup.com/jlb/article-pdf/doi/10.1093/jlb/lsad001/49225082/lsad001.pdf,
,,,https://www.ahima.org/media/twjmtnq4/2024-artificial-intelligence-regulatory-resource-guide-axs.pdf,
,,,https://www.ahima.org/media/b4fjlwbq/ahima-response-to-rep-bera-rfi_the-state-of-artificial-intelligence-in-health-care.pdf,
,,,https://www.ahima.org/media/dp4jjue0/faq-ocr-anti-discrimination-final-rule-v2-final.pdf,
,,,https://www.ahima.org/media/uzqnxgj0/2025-advocacy-agenda_final.pdf,
,,,https://www.ahima.org/media/3a3axqt1/evolution_of_coding_whitepaper_agshealth_ada.pdf,
,,,https://www.ahima.org/media/hxbdw0h5/ahima-cip-codes-nomination-letter-draft.pdf,
,,,https://www.ahima.org/media/wnriy4bp/ahima-letter-to-congressional-leadership.pdf,
,,,https://www.ahima.org/media/0dqk1sms/joint-industry-letter-cures-2_0-rfi-response.pdf,
,,,https://www.ahima.org/media/hykh3n2k/2020-hiim-domains.pdf,
,,,https://chai.org/wp-content/uploads/2024/05/blueprint-for-trustworthy-ai_V1.0-2.pdf,
,,,https://chai.org/wp-content/uploads/2024/06/CHAI_AssuranceGuide_062624.pdf,
,,,https://chai.org/wp-content/uploads/2024/06/CHAI-Assurance-Standards-Guide-6-26-2024.pdf,
,,,https://nam.edu/wp-content/uploads/2021/07/4.3-AI-in-Health-Care-title-authors-summary.pdf,
,,,https://nam.edu/wp-content/uploads/2021/09/Artificial-Intelligence-for-Health-Professions-Educators.pdf,
,,,https://nam.edu/wp-content/uploads/2022/09/Meeting-the-Moment-Addressing-Barriers-and-Facilitating-Clinical-Adoption.pdf,
,,,https://nam.edu/wp-content/uploads/2025/02/NAM-LC_10.30-Meeting-Summary.pdf,
,,,https://nam.edu/wp-content/uploads/2020/11/Advancing-Artificial-Intelligence-in-HSOHC.pdf,
,,,https://nam.edu/wp-content/uploads/2022/11/NAM-GAO-10.6-Meeting-Highlights_FINAL.pdf,
,,,https://nam.edu/wp-content/uploads/2024/04/Artificial-Intelligence-in-Health-Health-Care-and-Biomedical-Science_final_4.8.24V2.pdf,
,,,https://nam.edu/wp-content/uploads/2019/12/AI-in-Health-Care-PREPUB-FINAL.pdf,
,,,https://nam.edu/wp-content/uploads/2023/10/FINAL-Fall-Workshop-10.25.23-Briefing-Book.pdf,
,,,https://nam.edu/wp-content/uploads/2025/02/AI-Enabled-Protein-Design_10.17.24.pdf,
,,,https://nam.edu/wp-content/uploads/2021/07/Final-PDF-for-Health-Data-Sharing-to-Support-Better-Outcomes.pdf,
,,,https://nam.edu/wp-content/uploads/2024/12/Learning-Health-System_final_v5.pdf,
,,,https://nam.edu/wp-content/uploads/2025/06/Pandemic-Risk-Assessment-and-its-Intersection-with-Climate-Change.pdf,
,,,https://nam.edu/wp-content/uploads/2023/11/Telehealth-and-Mobile-Health_Case-Study-for-Understanding-and-Anticipating-Emerging-Science-and-Technology.pdf,
,,,https://www.ama-assn.org/system/files/future-health-augmented-intelligence-health-care.pdf,
,,,https://www.ama-assn.org/system/files/issue-brief-ai-state-advocacy-policy-priorities.pdf,
,,,https://www.ama-assn.org/system/files/ai-educator-guide.pdf,
,,,https://www.ama-assn.org/system/files/2019-01/augmented-intelligence-policy-report.pdf,
,,,https://www.ama-assn.org/system/files/chatgpt-what-physicians-should-consider.pdf,
,,,https://www.ama-assn.org/system/files/lozovatsky-insight-summit-presentation-slides.pdf,
,,,https://www.ama-assn.org/system/files/i24-ipps-ed-session-ai-lightning-rounds-lozovatsky.pdf,
,,,https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfscls.zip/2024-3-8-Letter-to-FSMB-Comments-Guidelines-Recommendations-on-AI-FINAL-002.pdf,
,,,https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2018-06/joe-1604.pdf,
,,,https://brand.amia.org/m/664b5e658f3a4a87/original/4-c-Final-AMIA-Factsheet_Responsible-AI-Integration-April-2024-1.pdf,
,,,https://brand.amia.org/m/a88e9a52a3be72d/original/AMIA-Factsheet_Responsible-Use-of-AI-in-Healthcare.pdf,
,,,https://brand.amia.org/m/2c9af1ce6b30ebd2/original/DDA-Finalist-2024-Sirui_Ding.pdf,
,,,https://brand.amia.org/m/3416190c4ed987db/original/AMIA-DCI-AI-Policy-Brief.pdf,
,,,https://brand.amia.org/m/157a583abcb20922/original/Xu-2024-election.pdf,
,,,https://brand.amia.org/m/1e46ec873cb93f38/original/Resources-on-AI-Bias-Ep-30.pdf,
,,,https://brand.amia.org/m/6952f38443f8661/original/Friends-of-ASTP_Senate-HELP-HHS-Budget-Hearing.pdf,
,,,https://brand.amia.org/m/11e36a0494d4bc9a/original/AMIA-Public-Policy-Principles-2024-Final.pdf,
,,,https://www.himss.org/sites/hde/files/media/file/2024/03/01/2023-himss-cybersecurity-survey-x.pdf,
,,,https://gkc.himss.org/sites/hde/files/media/file/2024/01/31/ai-solutions-for-nurses-to-drive-efficiency-and-resilience.pdf,
,,,https://legacy.himss.org/sites/hde/files/media/file/2024/03/08/2023-regulatory-history-for-cds_final_4.pdf,
,,,https://legacy.himss.org/sites/hde/files/media/file/2024/04/05/himss_article_iberiancommunity.pdf,
,,,https://www.himss.org/sites/hde/files/media/file/2024/08/30/himss-health-it-job-descriptions.pdf,
,,,https://gkc.himss.org/sites/hde/files/media/file/2024/10/02/smc-davies-award-case-study-pressure-injury-management.pdf,
,,,https://keystone.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,
,,,https://gkc.himss.org/sites/hde/files/media/file/2023/09/27/dhage-report_2023_v6.pdf,
,,,https://easterncanada.himss.org/sites/hde/files/2023-09/q2-thought-leadership-himss-on_0.pdf,
,,,https://www.himss.org/sites/hde/files/handout-HA5_46.pdf,
,,,https://newengland.himss.org/sites/hde/files/media/file/2023/08/11/stanford-medicine-himss-davies-2023-machine-learning-enabled-advance-care-planning-final.pdf,
,,,https://canadianprairies.himss.org/sites/hde/files/media/file/2022/12/21/dhi-white-paper.pdf,
,,,https://northernohio.himss.org/sites/hde/files/media/file/2022/12/01/himss_nurseinfocollaboration_wp.pdf,
,,,https://greaterkansascity.himss.org/sites/hde/files/media/file/2024/07/10/sdoh_white-paper.pdf,
,,,https://greaterkansascity.himss.org/sites/hde/files/driving-change-blog-series-2-x.pdf,
,,,https://hitrustalliance.net/hubfs/Thought%20Leadership/Glossary-of-Terms-and-Acronyms_Ver-11.2.0.pdf,
,,,https://hitrustalliance.net/hubfs/CSF%20Versions/CSF%20v11.5/Introduction%20to%20HITRUST%20CSF%20v11.5.0.pdf,
,,,https://www.aha.org/system/files/media/file/2019/11/Market_Insights_AI_Care_Delivery.pdf,
,,,https://www.aha.org/system/files/media/file/2025/01/Market_Insights_AI_Report-2025.pdf,
,,,https://www.aha.org/system/files/media/file/2024/05/aha-response-to-representative-bera-on-artificial-intelligence-in-the-health-care-sector-letter-5-6-2024.pdf,
,,,https://www.aha.org/system/files/media/file/2019/09/Market_Insights_AI_Workforce_2.pdf,
,,,https://www.aha.org/system/files/media/file/2019/05/05072019-ms-innovation.pdf,
,,,https://www.aha.org/system/files/media/file/2023/02/Health-Industry-Cybersecurity-Artificial-Intelligence-Machine-Learning-1.pdf,
,,,https://www.aha.org/system/files/media/file/2019/09/Market_Insights_AI_Scenarios_0.pdf,
,,,https://www.aha.org/system/files/media/file/2019/10/Market_Insights_AI-Landscape.pdf,
,,,https://www.aha.org/system/files/media/file/2024/02/2024-Health-Care-Disruption-Outlook.pdf,
,,,https://trustees.aha.org/system/files/media/file/2021/01/Martin_Top%2010%20Emerging%20Trends.pdf,
,,,https://sponsor.aha.org/system/files/media/file/2020/01/aha-trendwatch-hospital-and-health-system-workforce-strategic-planning2_0.pdf,
,,,https://pages.acr.org/rs/598-TRA-244/images/Evaluating%20AI%20Devices%20-%20Segui.pdf,
,,,https://pages.acr.org/rs/598-TRA-244/images/Evalutating%20AI%20Devices%20-%20Gallas.pdf,
,,,https://pages.acr.org/rs/598-TRA-244/images/Deploying%20AI%20into%20the%20Clinical%20Radiology%20Workflow%20-%20Judy.pdf,
,,,https://www.acr.org/-/media/ACR/Files/Annual-Meeting/RFS-2024-Election-Manual.pdf,
,,,https://ailab.acr.org/doc/AI-LAB%20Reference%20Architecture%20Framework.pdf,
,,,https://www.acr.org/-/media/ACR/NOINDEX/Well-Being/Curriculum-Criterion-2-Final.pdf,
,,,https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-GenAI-Developers.pdf,
,,,https://www.ihi.org/sites/default/files/2024-05/Artificial-Intelligence-in-Health-Care-Implications-for-Safety.pdf,
,,,https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Health-Care-Systems.pdf,
,,,https://www.ihi.org/sites/default/files/2024-02/IHIInnovationReport_Machine-Learning-to-Improve-Safety-in-Home-for-Adults.pdf,
,,,https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Regulators-Policymakers.pdf,
,,,https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Clinicians.pdf,
,,,https://www.ihi.org/sites/default/files/IHIAchievingHospitalWidePatientFlowWhitePaper.pdf,
,,,https://www.ihi.org/sites/default/files/IHITool_QI_Project_Charter.pdf,
,,,https://www.ihi.org/sites/default/files/resources/tool/Transforming-Health-Care-Through-Innovative-Nurse-Led-Care-Delivery.pdf,
,,,https://www.ihi.org/sites/default/files/2023-10/Free_from_Harm_francais.pdf,
,,,https://www.acep.org/siteassets/sites/acep/media/covid-19-main/acep-covid-19-ed-management-tool.pdf,
,,,https://www.acep.org/siteassets/sites/acep/media/coalition-on-psychiatric-emergencies/medical-screening-of-mental-health-patients-in-the-emergency-department---a-systematic-review----chennapan-et-al-2018.pdf,
,,,https://www.acep.org/siteassets/sites/scientific-assembly/media/document-pdf/2023-research-forum-schedule.pdf,
,,,https://www.acep.org/siteassets/sites/acep/media/wellness/acep-from-self-to-system-book.pdf,
,,,https://www.acep.org/siteassets/sites/acep/media/coalition-on-psychiatric-emergencies/american-association-for-emergency-psychiatry-task-force-on-medical-clearance-part-1----anderson-et-al-2017.pdf,
,,,https://www.acep.org/siteassets/uploads/uploaded-files/acep/clinical-and-practice-management/policy-statements/information-papers/disparities-in-emergency-care.pdf,
,,,https://www.acep.org/siteassets/sites/scientific-assembly/media/document-pdf/sa_acep24_courseschedule-v2.pdf,
,,,https://www.acep.org/siteassets/sites/apc-summit/media/documents/welcome-and-general-session-slides.pdf,
,,,https://www.acep.org/siteassets/uploads/uploaded-files/acep/quality/avoidable-imaging-webinars/avoidable-imaging-initiative_nov.pdf,
,,,https://www.acep.org/siteassets/sites/acep/media/administration/foem_patient.pdf,
,,,https://www.ruralhealth.us/getmedia/fa062bcd-c594-4c4c-b56b-a16cc5a1fc73/2025-AC-RHIS-Agenda-5-14-25.pdf,
,,,https://www.ruralhealth.us/getmedia/3e2d34cd-2a80-449d-8c64-a97876fe142e/11-16-21-NRHA-Annual-Rural-Health-Conference-agenda-DRAFT.pdf,
,,,https://www.ruralhealth.us/nationalruralhealth/media/documents/advocacy/nrha-policy-brief-workforce-retention-factors-final-3-7-25.pdf,
