URL,AI Applications,Similarity Scores
https://nvlpubs.nist.gov/nistpubs/ir/2017/NIST.IR.8166.pdf,[],{}
https://www.cms.gov/Medicare/CMS-Forms/CMS-Forms/downloads/cms855i.pdf,[],{}
https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/pim83c06.pdf,[],{}
https://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/Reports/downloads/HHP4P_Demo_Eval_2008_Vol2.pdf,[],{}
https://medicaid.alabama.gov/documents/9.0_Resources/9.2_Administrative_Code/9.2.1_Proposed_Agency_Rules/9.2.1_APA_18_560-X-6-.13%20Covered%20Services%20-%20Details%20on%20Selected%20Services.pdf,[],{}
https://mh.alabama.gov/wp-content/uploads/2023/06/580-2-20-With-Changes-Effective-June-12-2023.pdf,[],{}
https://nciaboard.az.gov/sites/default/files/media/ADHS%20Rules%20Article%201%20-%20Effective%2011-5-2019_0.pdf,[],{}
https://www.cdph.ca.gov/Programs/CHCQ/LCP/CDPH%20Document%20Library/AFL-20-08-Attachment-02.pdf,[],{}
https://portal.ct.gov/-/media/departments-and-agencies/dph/dph/public_health_code/sections/1913d66to1913d79homehealthcareagenciespdf.pdf,[],{}
https://dhss.delaware.gov/wp-content/uploads/sites/5/ddds/pdf/DMAP_General_Policy_Manual.pdf,[],{}
https://ahca.myflorida.com/content/download/5923/file/59G-1.060_Enrollment.pdf,[],{}
https://ahca.myflorida.com/medicaid/review/specific/cl_10_100601_dme_ver1_0.pdf,[],{}
https://ahca.myflorida.com/MCHQ/Health_Facility_Regulation/Commercial_Managed_Care/docs/59A_23final.pdf,[],{}
https://ahca.myflorida.com/content/download/7252/file/Home%20Health%20Agencies.pdf,[],{}
https://ahca.myflorida.com/medicaid/review/specific/cl_07_070601_mh_case_mgmt_ver2_2.pdf,[],{}
https://ahca.myflorida.com/medicaid/review/Specific/59G-4-261_Private_Duty_Nursing_Services_Coverage_Policy.pdf,[],{}
https://ahca.myflorida.com/medicaid/review/Reimbursement/RH_08_080701_CMS-1500_ver1_4.pdf,[],{}
https://ahca.myflorida.com/medicaid/review/General/59G_1010_Definitions.pdf,[],{}
https://ahca.myflorida.com/content/download/7245/file/core_st_c.pdf,[],{}
https://dch.georgia.gov/sites/dch.georgia.gov/files/imported/vgn/images/portal/cit_1210/23/9/153576202DCH_ASCApplicationPacket.pdf,[],{}
https://labor.hawaii.gov/dcd/files/2012/11/MFS-RULES-WEB.pdf,[],{}
https://health.hawaii.gov/opppd/files/2022/12/2023-Primary-Care-Office-Legislative-Report.pdf,[],{}
https://dcr.hawaii.gov/wp-content/uploads/2023/11/Application-Instructions-SSP-Practitioners.pdf,[],{}
https://doi.idaho.gov/wp-content/uploads/2021/04/CMS-No-Surprises-Act-Provider-Information.pdf,[],{}
https://dcfs.illinois.gov/content/dam/soi/en/web/dcfs/documents/about-us/policy-rules-and-forms/documents/policy-guide/policy-guide-2025-01-clinical-staffing-and-consultation-process.pdf,[],{}
https://iwcc.illinois.gov/content/dam/soi/en/web/iwcc/documents/fslaw.pdf,[],{}
https://hfs.illinois.gov/content/dam/soi/en/web/hfs/medicalprograms/mfp/documents/mfp_operationalprotocol.pdf,[],{}
https://www.in.gov/health/files/18_SHA-SHIP-FINAL-DOC_v5.pdf,[],{}
https://www.in.gov/health/files/ARTICLE-17.-HOME-HEALTH-AGENCIES.pdf,[],{}
https://www.in.gov/medicaid/providers/files/modules/behavioral-health-services.pdf,[],{}
https://www.in.gov/dcs/files/8.30-Archived-6-30-23-v5.pdf,[],{}
https://www.legis.iowa.gov/docs/iac/chapter/07-20-2016.653.13.pdf,[],{}
https://www.legis.iowa.gov/docs/ico/chapter/514F.pdf,[],{}
https://kbn.ky.gov/KBN%20Documents/aos14-implementation-of-patient-care-orders.pdf,[],{}
https://insurance.ky.gov/PPC/Documents/2020UM_%20LimitedSelfFundedReviewGuide.pdf,[],{}
https://finance.ky.gov/eProcurement/WellCareResponse/22.%20Attachment%20C.12.f.ii-1%20Sample%20Enrollee%20Handbook.pdf,[],{}
http://dhh.louisiana.gov/assets/medicaid/hss/docs/HSS_Hospital/Regulations/Chapter_93_Hospitals.pdf,[],{}
https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/guideinterfacilitytransfers.pdf,[],{}
https://www.maine.gov/suicide/docs/Action-Alliance-Recommended-Standard-Care.pdf,[],{}
https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/20230522-Maine-EMS-Vision-and-Plan.pdf,[],{}
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2017/MHCC_updt_20170518.pdf,[],{}
https://www.health.mn.gov/diseases/hiv/partners/careware/registration.pdf,[],{}
https://www.mid.ms.gov/wp-content/uploads/2024/06/ur.reg_.pdf,[],{}
https://msdh.ms.gov/page/resources/264.pdf,[],{}
https://msdh.ms.gov/page/resources/1339.pdf,[],{}
https://medicaid.ms.gov/wp-content/uploads/2022/09/200901.pdf,[],{}
https://www.sos.mo.gov/cmsimages/adrules/csr/current/20csr/20c2150-5.pdf,[],{}
https://dss.mo.gov/mhd/general/pdf/missouri-medicaid-health-information-technology-plan.pdf,[],{}
http://health.mo.gov/living/healthcondiseases/chronic/tcdsystem/pdf/TimeCriticalDiagnosisReport.pdf,[],{}
https://dss.mo.gov/mhd/mc/qai/pdf/qai-minutes-101818.pdf,[],{}
https://sos.nebraska.gov/sites/default/files/doc/elections/2024/2024%20Ballot%20Measures%20Pamphlet.pdf,[],{}
https://www.nebraska.gov/nesos/rules-and-regs/regtrack/proposals/2671.pdf,[],{}
https://www.nebraska.gov/nesos/rules-and-regs/regtrack/proposals/2524.pdf,[],{}
http://govdocs.nebraska.gov/epubs/U4920/B006.0002-2000.pdf,[],{}
https://hr.nv.gov/uploadedFiles/hrnvgov/Content/Resources/Publications/FMLA%20overview513v%202.pdf,[],{}
https://www.nj.gov/health/forms/NJAC%20%20%208%2043G%20licensing%20standards.pdf,[],{}
https://www.hca.nm.gov/wp-content/uploads/2023-PCC-Strategic-Plan.pdf,[],{}
https://www.srca.nm.gov/wp-content/uploads/attachments/07.027.0007.pdf,[],{}
https://www.health.ny.gov/health_care/managed_care/docs/quality_strategy.pdf,[],{}
https://oasas.ny.gov/system/files/documents/2024/12/apg-manual.pdf,[],{}
https://ag.ny.gov/sites/default/files/opinions/2003-F1_pw.pdf,[],{}
https://www.nctracks.nc.gov/content/dam/jcr:fdfc2388-c401-40bb-8c97-488d6ca35631/NCMMIS_WPDT_OPS_04.24.24_Prov%20Claims%20-%20Billing%20Assist%20Guide_W7.3.1F.pdf,[],{}
https://www.hhs.nd.gov/sites/www/files/documents/medicaid-policies/physician-services.pdf,[],{}
https://managedcare.medicaid.ohio.gov/static/PNM/PNM-FAQ.pdf,[],{}
https://www.oregon.gov/odhs/rules-policy/apdrules/411-086.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/dos/department-and-offices/bpoa/nursing/CRNP-Prescriptive-Authority-Collaborative-Agreement-Change-Request-Guide.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/health/documents/topics/documents/laws-and-regulations/Rules_Regulations.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/cor/documents/about-us/doc-policies/13.01.01%20Management%20and%20Administration%20of%20Health%20Care.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/providers/clearances-and-licensing/documents/mh-residential-licensing/omhsas-psychiatric-outpatient-clinic-regulatory-compliance-guide-updated-11-04-2024.pdf,[],{}
https://bhddh.ri.gov/sites/g/files/xkgbur411/files/2021-03/Know_Your_Rights_Brochure_0110.pdf,[],{}
https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/generalassemblyreports/2016HealthCareQualityReportingProgram.pdf,[],{}
https://ohic.ri.gov/sites/g/files/xkgbur736/files/2023-12/Primary%20Care%20in%20Rhode%20Island%20-%20Current%20Status%20and%20Policy%20Recommendations%20December%202023.pdf,[],{}
https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/annualreports/HealthInformationTechnologyPhysicanSurveySummary.pdf,[],{}
https://www.dshs.texas.gov/sites/default/files/legislative/2021-Reports/2021-State-Plan-for-Diabetes-and-Obesity-Treatment-and-Education.pdf,[],{}
https://medicaid-documents.dhhs.utah.gov/Documents%2Fmanuals%2Fpdfs%2FMedicaid+Provider+Manuals%2FAll+Providers+General+Information+Section+I%2FAllProvidersGeneralInfo_Section_1.pdf,[],{}
https://www.utah.gov/pmn/files/946091.pdf,[],{}
https://dfr.vermont.gov/sites/finreg/files/regbul/dfr-regulation-health-h-2011-01-mental-health-review-agents.pdf,[],{}
https://humanservices.vermont.gov/sites/ahsnew/files/MedicaidCoveredServicesRules_20190306.pdf,[],{}
https://gmcboard.vermont.gov/gmcboard/doc/sites/gmcb/files/files/payment-reform/APM-FINAL-Justification.pdf,[],{}
https://www.dmas.virginia.gov/media/6244/cardinal-care-managed-care-model-member-handbook-oct-1-2023.pdf,[],{}
https://wmc.wa.gov/sites/default/files/public/WMCUpdateFall2018.pdf,[],{}
https://dhhr.wv.gov/hpcd/FocusAreas/Documents/Obesity%20Model%20Framework.pdf,[],{}
https://docs.legis.wisconsin.gov/code/admin_code/dhs/030/35.pdf,[],{}
https://dl.icdst.org/pdfs/files3/c0d13a4f4dd34248f7e077c6e4d87976.pdf,[],{}
https://www.nachc.org/wp-content/uploads/2024/07/HTN_Change_Package.pdf,[],{}
https://onf.ons.org/system/files/journal-article-pdfs/NeussJanuary2017.pdf,[],{}
https://escholarship.org/content/qt4z93b5zq/qt4z93b5zq.pdf,[],{}
https://www.jpands.org/vol16no4/rosenwasser.pdf,[],{}
https://biotech.law.lsu.edu/cases/medstaff/1873.pdf,[],{}
http://medecon.pbworks.com/f/CDS+1.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6369505863188332}
https://bmjleader.bmj.com/content/leader/early/2023/03/07/leader-2022-000709.full.pdf,[],{}
https://hrgradcapstone.oucreate.com/wp-content/uploads/2023/10/Rule-Making-Paper.pdf,[],{}
http://www.tafpublications.com/gip_content/paper/jahss-2.5.1.pdf,[],{}
https://www.ahima.org/media/pmcb0fr5/healthcare-data-governance-practice-brief-final.pdf,[],{}
https://www.ahima.org/media/sxflfny0/information-integrity-in-the-electronic-health-record_axs.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6360843020168845}
https://www.ahima.org/media/ztbfridh/cdi-toolkit-for-beginners_final.pdf,[],{}
https://www.ahima.org/media/qlkbu4ph/clinical-documentation-improvement-toolkit-2016-version-_axs.pdf,[],{}
https://www.ahima.org/media/clsfepxm/health-information-management-staff-transformation-toolkit_axs.pdf,[],{}
https://www.ahima.org/media/dsdgcfro/copy-functionality-toolkit-2016-update-_axs.pdf,[],{}
https://www.ahima.org/media/tf0ao3v1/release-of-information-toolkit_axs.pdf,[],{}
http://www.bioethics.net/wp-content/uploads/2020/03/72072_989943ddd0774e7aa1c01cc9d428b159.pdf,[],{}
https://www.ama-assn.org/system/files/payor-contracting-toolkit.pdf,[],{}
https://www.ama-assn.org/system/files/2019-06/cpt-office-prolonged-svs-code-changes.pdf,[],{}
https://www.ama-assn.org/system/files/2019-06/a19-yps-g-grid.pdf,[],{}
https://www.ama-assn.org/system/files/2022-prp-telehealth.pdf,[],{}
https://www.ama-assn.org/system/files/prior-authorization-state-law-chart.pdf,[],{}
https://www.ama-assn.org/system/files/hhs-letter-and-appendix-to-providers.pdf,[],{}
https://www.ama-assn.org/system/files/2018-10/ama-chart-telemedicine-patient-physician-relationship.pdf,[],{}
https://www.ama-assn.org/system/files/a22-bot09.pdf,[],{}
https://brand.amia.org/m/35b004ac7edf2230/original/EHI-Task-Force-Report_FINAL.pdf,[],{}
https://brand.amia.org/m/5ca41bc1f35db4ce/original/AMIA-Testifies-before-ONC-s-Privacy-Security-Tiger-Team.pdf,[],{}
https://brand.amia.org/m/57022a3663c9aeff/original/AMIA-President-s-Letter-to-ONC-Regarding-Vendor-Agreements.pdf,[],{}
https://brand.amia.org/m/761a18c5494e6872/original/AMIA-Comments-on-Meaningful-Use.pdf,[],{}
https://brand.amia.org/m/587ddb670333427d/original/AMIA-Response-Letter-to-Centers-for-Disease-Control-and-Prevention-CDC.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2024/06/11/interop_white-paper.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2024/08/02/himss_interopframeworks_ebook-2.pdf,[],{}
https://www.aha.org/system/files/hpoe/Reports-HPOE/Metrics_Second_Curve_4_13.pdf,[],{}
https://www.aha.org/system/files/media/file/2019/02/MarketInsights_TeleHealthReport.pdf,[],{}
https://www.aha.org/system/files/2018-02/regulatory-overload-report.pdf,[],{}
https://www.aha.org/system/files/media/file/2023/04/health-industry-cybersecurity-practices-managing-threats-and-protecting-patients-2023-by-healthcare-and-public-health-sector-coordinating-council.pdf,[],{}
https://www.aha.org/system/files/media/file/2023/06/OracleHealth_ClinicianExperience_exedialogue_060523.pdf,[],{}
https://www.aha.org/system/files/hpoe/Reports-HPOE/guide_to_physician_integration_models_for_sustainable_success.pdf,[],{}
https://www.aha.org/system/files/2018-01/Impact_of_Accountable_Care_Hospitals.pdf,[],{}
https://www.ihi.org/sites/default/files/AFrameworkforSpreadWhitePaper2006.pdf,[],{}
https://www.ihi.org/sites/default/files/IHIGlobalTriggerToolWhitePaper2009.pdf,[],{}
https://www.ihi.org/sites/default/files/2023-09/IHIConversationReadyWhitePaper.pdf,[],{}
https://www.ihi.org/sites/default/files/2023-10/PatientSafetyInTheHome_2017.pdf,[],{}
https://www.acep.org/siteassets/sites/acep/media/reimbursement/2023-e-m-descriptors-guidelines.pdf,[],{}
https://www.acep.org/siteassets/sites/acep/media/by-medical-focus/opioids/opioid-guide-state-by-state.pdf,[],{}
https://www.acep.org/siteassets/sites/acep/media/crowding/empc_crowding-ip_092016.pdf,[],{}
https://www.acep.org/siteassets/sites/telehealth/media/documents/acep-telemedicine-primer.pdf,[],{}
https://www.acep.org/siteassets/covid-19---rapid-application-of-technology-for-emergency-department-tele-triage.pdf,[],{}
https://www.acep.org/siteassets/uploads/uploaded-files/acep/clinical-and-practice-management/policy-statements/death-of-a-child-in-the-emergency-department---technical-rept.pdf,[],{}
https://www.ruralhealth.us/nationalruralhealth/media/documents/nrha-impact-of-telehealth-policy-on-rural-health-access-2024.pdf,[],{}
https://www.ruralhealth.us/getmedia/2fffee51-9bf4-4a94-bcdf-330ea9943851/NRHA-Ways-and-Means-RFI-response-10-5-23.pdf,[],{}
https://www.ruralhealth.us/getmedia/e9e6d9d8-4ca9-4392-9b5a-944f36c8f8f6/NRHA-March-7-meeting-comment-3-21-24.pdf,[],{}
https://www.ruralhealth.us/getmedia/48cb0caf-a4a9-4b7e-98a2-0660a85434d5/2024-AC-RHIS-Agenda.pdf,[],{}
https://www.ruralhealth.us/getmedia/714ab360-fae1-400b-8f8d-0490c2c96bb3/FutureofRuralHealthFeb-2013.pdf,[],{}
https://www.ruralhealth.us/getmedia/c28ee028-3a7f-44f4-8af0-8e9d2ba94e5a/2020-NRHA-Policy-Document-Tweener-Hosptials-Crisis-FINAL.pdf,[],{}
https://www.ruralhealth.us/getmedia/c92c1847-826e-4011-acab-eed23cebb978/2019-NRHA-Policy-Document-Demonstrations-and-Pilots-Rural-Centric-Transformation.pdf,[],{}
https://www.ruralhealth.us/nationalruralhealth/media/documents/advocacy/policy%20brief/nrha-policy-brief-final-sdoh-and-medicaid-1115-waivers.pdf,[],{}
https://www.fda.gov/files/about%20fda/published/Modernization_in_Action_2022.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/documents/8dc3a838c7c9652d041c07c2cb966d0f/n3c-11-15-24-final.pdf,['Predictive Analytics'],{'Predictive Analytics': 0.6009005756969156}
https://ncvhs.hhs.gov/wp-content/uploads/2024/08/NCVHS-2024-RTC-Final-for-508.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.604060450520665}
https://aspe.hhs.gov/sites/default/files/documents/789434ceda231203f080288de603d1ef/PR-A2599-1.pdf,[],{}
https://www.aspe.hhs.gov/sites/default/files/migrated_legacy_files/57301/ExpSDSFeas.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2024-05/LEAP%20FY2024%20SEN_508.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6381212422449102}
https://www.healthit.gov/sites/default/files/regionaladt_exchange_network_infrastructure_models.pdf,[],{}
https://www.nlm.nih.gov/od/bor/May_2022_BOR_Minutes.pdf,[],{}
https://www.nlm.nih.gov/od/bor/May_2023_Final_BOR_Minutes.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6054047451327239}
https://cloud.nih.gov/resources/guides/science-at-cloud-providers/science-on-gcp/GCPHealthcareSolutionsPlaybook.pdf,[],{}
https://pubweb-prod.niaid.nih.gov/sites/default/files/DataDrivenStrategiesReport.pdf,"['Medical Imaging AI', 'Research and Clinical Trial AI']","{'Medical Imaging AI': 0.6059058908317114, 'Research and Clinical Trial AI': 0.6446326281299823}"
https://www.ncbi.nlm.nih.gov/books/NBK594500/pdf/Bookshelf_NBK594500.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6054812383832006}
https://www.cms.gov/files/document/snapshotupdate01162025.pdf,['Operational and Administrative Automation'],{'Operational and Administrative Automation': 0.6216200612444479}
https://www.cdc.gov/diabetes-state-local/media/pdfs/E_Telehealth_translation_product_508.pdf,[],{}
https://www.whitehouse.gov/wp-content/uploads/2024/07/M-24-15-Modernizing-the-Federal-Risk-and-Authorization-Management-Program.pdf,[],{}
https://www.whitehouse.gov/wp-content/uploads/2019/05/M-19-17.pdf,[],{}
https://www.aim-ahead.net/media/ptwcmyb3/ai-cares-dr-hwang.pdf,[],{}
https://joblink.maine.gov/jobs/723191/description.pdf,[],{}
https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/ea/pdf/EA-Solutions-Artificial-Intelligence-Standard.pdf,[],{}
https://documents1.worldbank.org/curated/en/099120224205026271/pdf/P1786161ad76ca0ae1ba3b1558ca4ff88ba.pdf,[],{}
https://law-ai.org/wp-content/uploads/2024/11/The-Role-of-Compute-Thresholds-for-AI-Governance.pdf,[],{}
https://www.hks.harvard.edu/sites/default/files/2023-11/2021_25_nonnecke_and_dawson_human_rights_implications.pdf,[],{}
https://hai.stanford.edu/sites/default/files/2021-10/HAI_NRCR_2021_0.pdf,[],{}
https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/CNAS-Report-Tech-Secure-Chips-Jan-24-finalb.pdf,[],{}
https://www.alain-bensoussan.com/wp-content/uploads/2017/06/preparing_for_the_future_of_ai.pdf,['Public Health AI'],{'Public Health AI': 0.64248657510681}
https://brand.amia.org/m/619a63e7f108bfc/original/FY26-Patient-ID-Now-Letter-Congress-Repeal-Section-510.pdf,[],{}
https://365.himss.org/sites/himss365/files/365/handouts/552651968/handout-42_FINAL.pdf,[],{}
https://www.aha.org/system/files/media/file/2023/12/Environmental_Scan_2024-Leadership-Discussion-Guide.pdf,[],{}
https://www.aha.org/system/files/media/file/2019/03/Leading_the_Charge_for_Disruptive_Innovation_11-29.pdf,[],{}
https://forms.ihi.org/hubfs/2025%20Congress%20Continuing%20Education%20Credits%20by%20Session%20v1.pdf,[],{}
https://www.ihi.org/sites/default/files/2023-10/ExperiencedBasedCodesign_InnovationCaseStudy.pdf,[],{}
https://www.ruralhealth.us/nationalruralhealth/media/documents/events/2025/2025-ac-rhis-agenda.pdf,[],{}
https://www.cms.hhs.gov/manuals/downloads/som107ap_b_hha.pdf,[],{}
https://www.healthit.gov/sites/default/files/2025-01/SAFER-Guides-2024-Update-David-Hunt-Hunt_508.pdf,[],{}
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/1.%20Clinical%20Communication%20Final.pdf,[],{}
https://www.healthit.gov/sites/default/files/2024-09/Sheeva%20Azma.pdf,['Public Health AI'],{'Public Health AI': 0.653556667919722}
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/3.%20CPOE%20Final.pdf,[],{}
https://mmshub.cms.gov/sites/default/files/QA-Summary-Final.pdf,['Robotics and Surgical AI'],{'Robotics and Surgical AI': 0.6009863402277319}
https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/som107ap_b_hha.pdf,[],{}
https://www.cms.gov/files/document/implementing-national-clas-lessons-field.pdf,[],{}
https://www.cms.gov/files/document/wiser-fact-sheet.pdf,[],{}
https://www.whitehouse.gov/wp-content/uploads/2025/02/AI-Memo-Fact-Sheet.pdf,[],{}
https://www.whitehouse.gov/wp-content/uploads/2020/11/M-21-06.pdf,[],{}
https://www.aim-ahead.net/media/raekwjgs/aim-ahead-bridge2ai-for-clinical-care-informational-webinar.pdf,[],{}
https://www.aim-ahead.net/media/3bjhb2xz/haller-nhlbi-ai-and-health-equity.pdf,[],{}
https://doc.alabama.gov/docs/AdminRegs/AR635.pdf,[],{}
https://cdss.ca.gov/ord/entres/getinfo/pdf/rcfci3.pdf,[],{}
https://ahca.myflorida.com/content/download/26705/file/2025.06.12%20SCHIP%20Draft%20Meeting%20Min%20%28CR%29%20%28MH%29%20%28CR%29%28PK%29.pdf,[],{}
https://health.hawaii.gov/dcab/files/2023/04/Access-to-HealthCare-Provider-rev09.23.pdf,[],{}
https://www.in.gov/health/files/Michelle_Ellison_Healthcare_Industry_Worker_Safety_and_Health.pdf,[],{}
https://publications.iowa.gov/50207/1/RIP_Brief_TPF-5%28438%29_AI-Powered_Improvements_to_Workzone_Management_and_Safety.pdf,[],{}
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/presentations/2023/20230216/Ag4_MPSC_Report_to_MHCC_June%202022_December%202022.pdf,[],{}
https://health.mn.gov/diseases/cardiovascular/documents/clinicalpiguide.pdf,[],{}
https://www.lbo.ms.gov/misc/strategic/FY26/838-00-plan.pdf,[],{}
https://nitc.nebraska.gov/standards/8-609.pdf,[],{}
https://it.nv.gov/uploadedFiles/itnewnvgov/content/Governance/Policy%20on%20the%20Responsible%20and%20Ethical%20Use%20of%20Artificial%20Intelligence%20in%20Nevada%20-%20CIO%20Signed.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/docs/state_designated_health_homes_and_downstream_care_management_agencies.pdf,[],{}
https://omh.ny.gov/omhweb/bh_services_council/omh-regulations-06162022.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/it-policies/artificial%20intelligence%20policy.pdf,[],{}
https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2024-10/HCSP%20Hospital%20Sector%20Working%20Group%20-%20Meeting%20%231_Presentation%20Deck.pdf,[],{}
https://capitol.texas.gov/tlodocs/89R/analysis/pdf/HB04503H.pdf,[],{}
https://ai.utah.gov/wp-content/uploads/Executive-Summary-Best-Practices-Mental-Health-Therapists.pdf,"['Clinical Documentation AI', 'Patient-facing AI']","{'Clinical Documentation AI': 0.6166789416421962, 'Patient-facing AI': 0.6232917990245004}"
https://le.utah.gov/Session/2025/bills/introduced/HB0452.pdf,[],{}
https://www.hca.wa.gov/assets/program/fact-sheet-ai-ethics-framework.pdf,[],{}
https://www.hca.wa.gov/assets/program/faq-AI-ethics-framework_0.pdf,[],{}
https://npsb.org/wp-content/uploads/2025/01/PCAST_Patient-Safety-Report_Sept2023.pdf,"['Patient-facing AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Clinical Decision Support']","{'Patient-facing AI': 0.6105656428305786, 'Research and Clinical Trial AI': 0.6051632947133031, 'Public Health AI': 0.6402002890547467, 'Clinical Decision Support': 0.6531867556354595}"
https://www.apsf.org/wp-content/uploads/newsletters/2023/3801/APSF3704-2023-2-a01-artificial-intelligence.pdf,"['Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Clinical Decision Support', 'Clinical Documentation AI', 'Predictive Analytics', 'Patient-facing AI']","{'Robotics and Surgical AI': 0.6181816199192833, 'Education and Training AI': 0.6236094891282646, 'Research and Clinical Trial AI': 0.6122615564653815, 'Operational and Administrative Automation': 0.6658920736434724, 'Clinical Decision Support': 0.6403561817438329, 'Clinical Documentation AI': 0.660241636005114, 'Predictive Analytics': 0.6130121415129463, 'Patient-facing AI': 0.6286547455198496}"
https://wcapdd.org/wp-content/uploads/2023/12/Attachment-A.pdf,[],{}
https://www.scitepress.org/Papers/2025/131871/131871.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.612240826645674}
https://www.uab.edu/shp/hsa/images/documents/continuing-education/2024-Keynote-Presentation-Tejal-Gandhi.pdf,"['Patient-facing AI', 'Predictive Analytics', 'Operational and Administrative Automation', 'Public Health AI', 'Clinical Decision Support', 'Research and Clinical Trial AI', 'Clinical Documentation AI', 'Robotics and Surgical AI']","{'Patient-facing AI': 0.6320507480441439, 'Predictive Analytics': 0.6220786935579014, 'Operational and Administrative Automation': 0.6690845743717975, 'Public Health AI': 0.6008393678179893, 'Clinical Decision Support': 0.6451495172769172, 'Research and Clinical Trial AI': 0.6207242382550304, 'Clinical Documentation AI': 0.6124801042759366, 'Robotics and Surgical AI': 0.6200065684382116}"
https://informatics.bmj.com/content/bmjhci/29/1/e100549.full.pdf,[],{}
https://qualitysafety.bmj.com/content/qhc/early/2024/07/24/bmjqs-2023-016690.full.pdf,"['Medical Imaging AI', 'Predictive Analytics', 'Clinical Documentation AI']","{'Medical Imaging AI': 0.6431395336605334, 'Predictive Analytics': 0.6425098183207009, 'Clinical Documentation AI': 0.6613911953712934}"
https://languageworld.com/wp-content/uploads/2021/06/improvingpatientsafetyinhospitals.pdf,[],{}
https://journalofmedicalanddentalfrontiers.com/wp-content/uploads/2025/01/AI-in-health-care.pdf,"['Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Public Health AI', 'Clinical Decision Support', 'Predictive Analytics', 'Clinical Documentation AI', 'Research and Clinical Trial AI', 'Medical Imaging AI']","{'Operational and Administrative Automation': 0.62291346460666, 'Patient-facing AI': 0.6101829884286849, 'Robotics and Surgical AI': 0.6494539589615675, 'Education and Training AI': 0.6112022680008062, 'Public Health AI': 0.6277967134415844, 'Clinical Decision Support': 0.6861681115578189, 'Predictive Analytics': 0.6506516041683097, 'Clinical Documentation AI': 0.6314889471362558, 'Research and Clinical Trial AI': 0.6105765560309337, 'Medical Imaging AI': 0.6591594253151744}"
https://saudijournals.com/media/articles/SJM_95_159-162.pdf,"['Clinical Documentation AI', 'Clinical Decision Support', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Research and Clinical Trial AI', 'Public Health AI']","{'Clinical Documentation AI': 0.6062371519709411, 'Clinical Decision Support': 0.6965286629194472, 'Medical Imaging AI': 0.6237479888699451, 'Operational and Administrative Automation': 0.6413630696404153, 'Research and Clinical Trial AI': 0.6174472644626001, 'Public Health AI': 0.6004104492627529}"
https://www.irjms.com/wp-content/uploads/2025/01/Manuscript_IRJMS_0991_WS.pdf,"['Public Health AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Predictive Analytics', 'Operational and Administrative Automation', 'Research and Clinical Trial AI', 'Robotics and Surgical AI', 'Patient-facing AI', 'Medical Imaging AI']","{'Public Health AI': 0.6209848960859428, 'Clinical Documentation AI': 0.6176180561542206, 'Education and Training AI': 0.6253071252295153, 'Clinical Decision Support': 0.6364982712057301, 'Predictive Analytics': 0.6015415368485817, 'Operational and Administrative Automation': 0.6363653205364752, 'Research and Clinical Trial AI': 0.6200619665606234, 'Robotics and Surgical AI': 0.6046046564771294, 'Patient-facing AI': 0.6204681306792287, 'Medical Imaging AI': 0.6284220620013287}"
