url,predicted_specialty
https://jeichstaedt.com/s/clinicalLLMsv14.pdf,"psychiatry, neurology"
https://code-medical-ethics.ama-assn.org/sites/default/files/2022-09/11.1.2%20Physician%20stewardship%20of%20health%20care%20resources%20--%20background%20reports.pdf,unclassified
https://journalofethics.ama-assn.org/sites/joedb/files/2022-11/cscm3-2212_1.pdf,unclassified
https://code-medical-ethics.ama-assn.org/sites/amacoedb/files/2024-12/2.1.1%20Informed%20consent%20--%20background%20reports_0.pdf,unclassified
https://journalofethics.ama-assn.org/sites/joedb/files/2024-12/msoc1-peer-2501.pdf,unclassified
https://sponsors.aha.org/rs/710-ZLL-651/images/2023_AHA_Summit_Conference_Guide.pdf,"psychiatry, infectious_diseases"
https://www.healthit.gov/sites/default/files/page/2023-03/FY%202024%20ONC%20508%20%28002%29.pdf,infectious_diseases
https://www.healthit.gov/sites/default/files/topiclanding/2021-07/Workflow_Automation_Background_Report_FINAL.pdf,radiology
https://www.healthit.gov/sites/default/files/2023-10/Modernizing%20Public%20Health%20Data%20Exchange%20Day%201_508.pdf,infectious_diseases
https://www.healthit.gov/sites/default/files/safer/guides/safer_high_priority_practices.pdf,radiology
https://www.healthit.gov/sites/default/files/task_9_report.pdf,unclassified
https://www.healthit.gov/sites/default/files/CaseStudySynthesisGranteeExperienceFinal_121014.pdf,unclassified
https://www.healthit.gov/sites/default/files/onc-beacon-lg4-clinical-transformation-via-hit_.pdf,"radiology, cardiology, pulmonology"
https://www.healthit.gov/sites/default/files/onc-beacon-lg3-ehr-data-quality-and-perform-impvt.pdf,endocrinology
https://www.ncbi.nlm.nih.gov/books/NBK442296/pdf/Bookshelf_NBK442296.pdf,"oncology, radiology, pathology, pulmonology, nephrology, hematology, pediatrics, dermatology"
https://www.ncbi.nlm.nih.gov/books/NBK589930/pdf/Bookshelf_NBK589930.pdf,"Obstetrics_Gynecology, oncology, cardiology, pathology, endocrinology, hematology, psychiatry, pediatrics, infectious_diseases"
https://cppa.ca.gov/meetings/materials/20220329_30_day_2_item_5e_kaminski.pdf,unclassified
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2024/updt_20240222.pdf,unclassified
https://www.vita.virginia.gov/media/vitavirginiagov/commonwealth-security/pdf/meetings/isoag/2024/ISOAG-PowerPoint-Presentation-March-2024.pdf,unclassified
https://watech.wa.gov/sites/default/files/2024-10/Resident%20Portal%20Tech%20And%20Architecture%20Requirements%20-%20Final.pdf,unclassified
https://parispeaceforum.org/app/uploads/2025/02/forging-global-cooperation-on-ai-risks-cyber-policy-as-a-governance-blueprint.pdf,unclassified
https://ceur-ws.org/Vol-3701/paper11.pdf,unclassified
https://www.benzevgreen.com/wp-content/uploads/2022/04/22-clsr.pdf,unclassified
https://uploads-ssl.webflow.com/63345e33f3c909d27d0e558b/64efbe8b48bb601b00e09b9b_Ej4WY_Ud_wm_UF1R6fwwGFg0KjeFKLOg0HW2bzVgJJk.pdf,unclassified
https://www.ama-assn.org/system/files/a25-refcomm-b-annotated.pdf,"radiology, psychiatry, neurology"
https://www.ama-assn.org/system/files/a25-refcomm-b-report.pdf,"radiology, psychiatry, neurology"
https://www.aha.org/system/files/media/file/2020/01/The-Power-of-Harnessing-Patient-Safety-Data-with-Artificial-Intelligence.pdf,infectious_diseases
https://www.aha.org/system/files/media/file/2022/12/Environmental_Scan_2023.pdf,"psychiatry, infectious_diseases"
https://www.aha.org/system/files/media/file/2024/06/aha-comments-on-cms-inpatient-payment-proposal-for-fy-2025-letter-6-5-24.pdf,"surgery, Obstetrics_Gynecology, oncology, cardiology, pulmonology, nephrology, neurology, infectious_diseases"
https://www.healthit.gov/sites/default/files/page/2020-03/HITAC%20Annual%20Report%20for%20FY19_508.pdf,pediatrics
https://www.nibib.nih.gov/sites/default/files/2022-04/CJ-FY2023.pdf,"surgery, oncology, radiology, neurology, infectious_diseases"
https://osp.od.nih.gov/wp-content/uploads/2024/05/DigitalHealthResource_Final.pdf,unclassified
https://www.dhcd.virginia.gov/sites/default/files/DocX/vati/dop-appendix-files/virginia-digital-opportunity-plan.pdf,unclassified
https://mrctcenter.org/wp-content/uploads/2022/11/1-s2.0-S1053811921004870-main.pdf,"radiology, psychiatry, neurology"
https://www.medrxiv.org/content/10.1101/2023.12.26.23300539v2.full.pdf,"radiology, cardiology, pulmonology, pediatrics, infectious_diseases"
https://www.ijmsm.org/volume2-issue1/IJMSM-V2I1P104.pdf,infectious_diseases
http://www.jatit.org/volumes/Vol102No16/3Vol102No16.pdf,endocrinology
https://urfjournals.org/open-access/artificial-intelligence-in-nursing-a-comprehensive-review-of-current-applications-and-future-prospects.pdf,surgery
https://psb.stanford.edu/psb-online/proceedings/psb25/rajput.pdf,"pathology, infectious_diseases"
https://www.heinz.cmu.edu/heinz-shared/_files/pdf/heinz-policy-impact/transition-memo_block-center-2025.pdf,unclassified
https://cdh.stanford.edu/sites/g/files/sbiybj29486/files/media/file/stanford_scdh_genaiwhitepaper_v18_compressed.pdf,"Obstetrics_Gynecology, psychiatry, pediatrics, infectious_diseases"
https://ijrpr.com/uploads/V6ISSUE1/IJRPR38014.pdf,unclassified
https://www.msdformothers.com/docs/Supporting-Mothers-through-Digital-Health_MSD.pdf,Obstetrics_Gynecology
https://www.jscimedcentral.com/public/assets/articles/translationalmedicine-7-1046.pdf,"Obstetrics_Gynecology, infectious_diseases"
https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-0298.pdf,"oncology, cardiology"
https://jme.bmj.com/content/medethics/early/2021/05/21/medethics-2021-107255.full.pdf,"surgery, oncology, infectious_diseases"
https://plasujalis.com/published_manuscripts/vol-2-1-2025/PLASUJALIS-4874-30-53.pdf,unclassified
https://www.allmultidisciplinaryjournal.com/uploads/archives/20250523164743_F-21-124.1.pdf,unclassified
https://ijarpr.com/uploads/V2ISSUE6/IJARPR0614.pdf,infectious_diseases
https://www.ama-assn.org/system/files/omss-ai-medical-staff.pdf,unclassified
https://www.fda.gov/files/guidance%20documents/published/Master-Protocols-Efficient-Clinical-Trial-Design-Strategies_1.pdf,"oncology, pulmonology"
https://millionhearts.hhs.gov/files/HTN_Change_Package.pdf,"cardiology, nephrology"
https://www.cms.hhs.gov/manuals/downloads/pim83c06.pdf,unclassified
https://www.cms.hhs.gov/transmittals/downloads/R1418CP.pdf,unclassified
http://www.ncvhs.hhs.gov/wp-content/uploads/2014/05/001030h2.pdf,unclassified
https://www.ncvhs.hhs.gov/wp-content/uploads/2014/05/111116lt1.pdf,unclassified
https://www.aspe.hhs.gov/sites/default/files/migrated_legacy_files/42166/chc.pdf,"endocrinology, psychiatry"
http://www.ncvhs.hhs.gov/wp-content/uploads/2014/05/990329ta.pdf,unclassified
https://www.healthit.gov/sites/default/files/acds-lessons-in-cds-implementation-deliverablev2.pdf,"cardiology, endocrinology"
https://www.healthit.gov/sites/default/files/safer_cpoe.pdf,unclassified
https://www.healthit.gov/sites/default/files/resources/changemanagementprimer_feb2014.pdf,unclassified
https://www.healthit.gov/sites/default/files/hit_lessons_learned_lit_review_final_08-01-2013.pdf,unclassified
https://www.healthit.gov/sites/default/files/2016_report_to_congress_on_healthit_progress.pdf,unclassified
https://www.healthit.gov/sites/default/files/ONC10yearInteroperabilityConceptPaper.pdf,unclassified
https://www.healthit.gov/sites/default/files/comments/acp_comment_letter_to_onc_on_draft_roadmap-final-2015-04-02.pdf,unclassified
https://www.healthit.gov/sites/default/files/clinical-decision-support-0913.pdf,unclassified
https://www.healthit.gov/sites/default/files/page/2019-04/AHAEHRUseDataBrief.pdf,unclassified
https://digirepo.nlm.nih.gov/master/borndig/101719884/ucm514771.pdf,unclassified
https://digirepo.nlm.nih.gov/master/borndig/101734178/UCM268555.pdf,radiology
https://digirepo.nlm.nih.gov/master/borndig/101719885/ucm514737.pdf,unclassified
https://digirepo.nlm.nih.gov/master/borndig/9918627775006676/9918627775006676.pdf,unclassified
https://www.ncbi.nlm.nih.gov/books/NBK209539/pdf/Bookshelf_NBK209539.pdf,"surgery, Obstetrics_Gynecology, oncology, radiology, cardiology, gastroenterology, endocrinology, pulmonology, nephrology, hematology, psychiatry, pediatrics, neurology, infectious_diseases"
https://www.ncbi.nlm.nih.gov/books/NBK269030/pdf/Bookshelf_NBK269030.pdf,"oncology, radiology, cardiology, pulmonology, psychiatry, neurology, infectious_diseases"
https://lhncbc.nlm.nih.gov/LHC-publications/PDF/tr2005003.pdf,psychiatry
https://nvlpubs.nist.gov/nistpubs/legacy/sp/nistspecialpublication800-122.pdf,unclassified
https://nvlpubs.nist.gov/nistpubs/ir/2017/NIST.IR.8166.pdf,"surgery, cardiology, infectious_diseases"
https://www.cms.gov/Medicare/CMS-Forms/CMS-Forms/downloads/cms855i.pdf,surgery
https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/pim83c06.pdf,unclassified
https://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/Reports/downloads/HHP4P_Demo_Eval_2008_Vol2.pdf,"surgery, endocrinology, pulmonology"
https://medicaid.alabama.gov/documents/9.0_Resources/9.2_Administrative_Code/9.2.1_Proposed_Agency_Rules/9.2.1_APA_18_560-X-6-.13%20Covered%20Services%20-%20Details%20on%20Selected%20Services.pdf,"surgery, Obstetrics_Gynecology, psychiatry, pediatrics"
https://mh.alabama.gov/wp-content/uploads/2023/06/580-2-20-With-Changes-Effective-June-12-2023.pdf,psychiatry
https://nciaboard.az.gov/sites/default/files/media/ADHS%20Rules%20Article%201%20-%20Effective%2011-5-2019_0.pdf,"surgery, pulmonology, nephrology, psychiatry, infectious_diseases"
https://www.cdph.ca.gov/Programs/CHCQ/LCP/CDPH%20Document%20Library/AFL-20-08-Attachment-02.pdf,"pulmonology, infectious_diseases"
https://portal.ct.gov/-/media/departments-and-agencies/dph/dph/public_health_code/sections/1913d66to1913d79homehealthcareagenciespdf.pdf,unclassified
https://dhss.delaware.gov/wp-content/uploads/sites/5/ddds/pdf/DMAP_General_Policy_Manual.pdf,unclassified
https://ahca.myflorida.com/content/download/5923/file/59G-1.060_Enrollment.pdf,"surgery, nephrology, psychiatry, pediatrics"
https://ahca.myflorida.com/medicaid/review/specific/cl_10_100601_dme_ver1_0.pdf,"surgery, cardiology, pathology, pulmonology, pediatrics"
https://ahca.myflorida.com/MCHQ/Health_Facility_Regulation/Commercial_Managed_Care/docs/59A_23final.pdf,unclassified
https://ahca.myflorida.com/content/download/7252/file/Home%20Health%20Agencies.pdf,"endocrinology, pulmonology, psychiatry, pediatrics, neurology"
https://ahca.myflorida.com/medicaid/review/specific/cl_07_070601_mh_case_mgmt_ver2_2.pdf,psychiatry
https://ahca.myflorida.com/medicaid/review/Specific/59G-4-261_Private_Duty_Nursing_Services_Coverage_Policy.pdf,unclassified
https://ahca.myflorida.com/medicaid/review/Reimbursement/RH_08_080701_CMS-1500_ver1_4.pdf,"surgery, Obstetrics_Gynecology, psychiatry, pediatrics"
https://ahca.myflorida.com/medicaid/review/General/59G_1010_Definitions.pdf,unclassified
https://ahca.myflorida.com/content/download/7245/file/core_st_c.pdf,"neurology, infectious_diseases"
https://dch.georgia.gov/sites/dch.georgia.gov/files/imported/vgn/images/portal/cit_1210/23/9/153576202DCH_ASCApplicationPacket.pdf,surgery
https://labor.hawaii.gov/dcd/files/2012/11/MFS-RULES-WEB.pdf,surgery
https://health.hawaii.gov/opppd/files/2022/12/2023-Primary-Care-Office-Legislative-Report.pdf,unclassified
https://dcr.hawaii.gov/wp-content/uploads/2023/11/Application-Instructions-SSP-Practitioners.pdf,unclassified
https://doi.idaho.gov/wp-content/uploads/2021/04/CMS-No-Surprises-Act-Provider-Information.pdf,unclassified
https://dcfs.illinois.gov/content/dam/soi/en/web/dcfs/documents/about-us/policy-rules-and-forms/documents/policy-guide/policy-guide-2025-01-clinical-staffing-and-consultation-process.pdf,psychiatry
https://iwcc.illinois.gov/content/dam/soi/en/web/iwcc/documents/fslaw.pdf,surgery
https://hfs.illinois.gov/content/dam/soi/en/web/hfs/medicalprograms/mfp/documents/mfp_operationalprotocol.pdf,"cardiology, endocrinology, pulmonology, psychiatry, neurology"
https://www.in.gov/health/files/18_SHA-SHIP-FINAL-DOC_v5.pdf,"Obstetrics_Gynecology, oncology, cardiology, gastroenterology, endocrinology, pulmonology, psychiatry, pediatrics, infectious_diseases"
https://www.in.gov/health/files/ARTICLE-17.-HOME-HEALTH-AGENCIES.pdf,unclassified
https://www.in.gov/medicaid/providers/files/modules/behavioral-health-services.pdf,"Obstetrics_Gynecology, psychiatry, neurology"
https://www.in.gov/dcs/files/8.30-Archived-6-30-23-v5.pdf,psychiatry
https://www.legis.iowa.gov/docs/iac/chapter/07-20-2016.653.13.pdf,unclassified
https://www.legis.iowa.gov/docs/ico/chapter/514F.pdf,unclassified
https://kbn.ky.gov/KBN%20Documents/aos14-implementation-of-patient-care-orders.pdf,unclassified
https://insurance.ky.gov/PPC/Documents/2020UM_%20LimitedSelfFundedReviewGuide.pdf,unclassified
https://finance.ky.gov/eProcurement/WellCareResponse/22.%20Attachment%20C.12.f.ii-1%20Sample%20Enrollee%20Handbook.pdf,unclassified
http://dhh.louisiana.gov/assets/medicaid/hss/docs/HSS_Hospital/Regulations/Chapter_93_Hospitals.pdf,"surgery, Obstetrics_Gynecology, radiology, cardiology, pathology, pulmonology, psychiatry, pediatrics, infectious_diseases"
https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/guideinterfacilitytransfers.pdf,pediatrics
https://www.maine.gov/suicide/docs/Action-Alliance-Recommended-Standard-Care.pdf,psychiatry
https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/20230522-Maine-EMS-Vision-and-Plan.pdf,psychiatry
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2017/MHCC_updt_20170518.pdf,unclassified
https://www.health.mn.gov/diseases/hiv/partners/careware/registration.pdf,unclassified
https://www.mid.ms.gov/wp-content/uploads/2024/06/ur.reg_.pdf,unclassified
https://msdh.ms.gov/page/resources/264.pdf,pulmonology
https://msdh.ms.gov/page/resources/1339.pdf,unclassified
https://medicaid.ms.gov/wp-content/uploads/2022/09/200901.pdf,unclassified
https://www.sos.mo.gov/cmsimages/adrules/csr/current/20csr/20c2150-5.pdf,unclassified
https://dss.mo.gov/mhd/general/pdf/missouri-medicaid-health-information-technology-plan.pdf,psychiatry
http://health.mo.gov/living/healthcondiseases/chronic/tcdsystem/pdf/TimeCriticalDiagnosisReport.pdf,cardiology
https://dss.mo.gov/mhd/mc/qai/pdf/qai-minutes-101818.pdf,pediatrics
https://sos.nebraska.gov/sites/default/files/doc/elections/2024/2024%20Ballot%20Measures%20Pamphlet.pdf,unclassified
https://www.nebraska.gov/nesos/rules-and-regs/regtrack/proposals/2671.pdf,"surgery, psychiatry, pediatrics, neurology, infectious_diseases"
https://www.nebraska.gov/nesos/rules-and-regs/regtrack/proposals/2524.pdf,unclassified
http://govdocs.nebraska.gov/epubs/U4920/B006.0002-2000.pdf,unclassified
https://hr.nv.gov/uploadedFiles/hrnvgov/Content/Resources/Publications/FMLA%20overview513v%202.pdf,Obstetrics_Gynecology
https://www.nj.gov/health/forms/NJAC%20%20%208%2043G%20licensing%20standards.pdf,"surgery, Obstetrics_Gynecology, oncology, radiology, cardiology, pathology, gastroenterology, pulmonology, nephrology, psychiatry, pediatrics, ophthalmology, infectious_diseases"
https://www.hca.nm.gov/wp-content/uploads/2023-PCC-Strategic-Plan.pdf,psychiatry
https://www.srca.nm.gov/wp-content/uploads/attachments/07.027.0007.pdf,"surgery, pediatrics"
https://www.health.ny.gov/health_care/managed_care/docs/quality_strategy.pdf,"Obstetrics_Gynecology, endocrinology, pulmonology, psychiatry"
https://oasas.ny.gov/system/files/documents/2024/12/apg-manual.pdf,psychiatry
https://ag.ny.gov/sites/default/files/opinions/2003-F1_pw.pdf,unclassified
https://www.nctracks.nc.gov/content/dam/jcr:fdfc2388-c401-40bb-8c97-488d6ca35631/NCMMIS_WPDT_OPS_04.24.24_Prov%20Claims%20-%20Billing%20Assist%20Guide_W7.3.1F.pdf,psychiatry
https://www.hhs.nd.gov/sites/www/files/documents/medicaid-policies/physician-services.pdf,surgery
https://managedcare.medicaid.ohio.gov/static/PNM/PNM-FAQ.pdf,unclassified
https://www.oregon.gov/odhs/rules-policy/apdrules/411-086.pdf,"neurology, infectious_diseases"
https://www.pa.gov/content/dam/copapwp-pagov/en/dos/department-and-offices/bpoa/nursing/CRNP-Prescriptive-Authority-Collaborative-Agreement-Change-Request-Guide.pdf,unclassified
https://www.pa.gov/content/dam/copapwp-pagov/en/health/documents/topics/documents/laws-and-regulations/Rules_Regulations.pdf,unclassified
https://www.pa.gov/content/dam/copapwp-pagov/en/cor/documents/about-us/doc-policies/13.01.01%20Management%20and%20Administration%20of%20Health%20Care.pdf,"surgery, psychiatry, infectious_diseases"
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/providers/clearances-and-licensing/documents/mh-residential-licensing/omhsas-psychiatric-outpatient-clinic-regulatory-compliance-guide-updated-11-04-2024.pdf,psychiatry
https://bhddh.ri.gov/sites/g/files/xkgbur411/files/2021-03/Know_Your_Rights_Brochure_0110.pdf,psychiatry
https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/generalassemblyreports/2016HealthCareQualityReportingProgram.pdf,infectious_diseases
https://ohic.ri.gov/sites/g/files/xkgbur736/files/2023-12/Primary%20Care%20in%20Rhode%20Island%20-%20Current%20Status%20and%20Policy%20Recommendations%20December%202023.pdf,unclassified
https://health.ri.gov/sites/g/files/xkgbur1006/files/publications/annualreports/HealthInformationTechnologyPhysicanSurveySummary.pdf,unclassified
https://www.dshs.texas.gov/sites/default/files/legislative/2021-Reports/2021-State-Plan-for-Diabetes-and-Obesity-Treatment-and-Education.pdf,endocrinology
https://medicaid-documents.dhhs.utah.gov/Documents%2Fmanuals%2Fpdfs%2FMedicaid+Provider+Manuals%2FAll+Providers+General+Information+Section+I%2FAllProvidersGeneralInfo_Section_1.pdf,"surgery, Obstetrics_Gynecology, psychiatry, pediatrics"
https://www.utah.gov/pmn/files/946091.pdf,unclassified
https://dfr.vermont.gov/sites/finreg/files/regbul/dfr-regulation-health-h-2011-01-mental-health-review-agents.pdf,psychiatry
https://humanservices.vermont.gov/sites/ahsnew/files/MedicaidCoveredServicesRules_20190306.pdf,"surgery, Obstetrics_Gynecology, radiology, cardiology, psychiatry, pediatrics"
https://gmcboard.vermont.gov/gmcboard/doc/sites/gmcb/files/files/payment-reform/APM-FINAL-Justification.pdf,unclassified
https://www.dmas.virginia.gov/media/6244/cardinal-care-managed-care-model-member-handbook-oct-1-2023.pdf,"Obstetrics_Gynecology, psychiatry"
https://wmc.wa.gov/sites/default/files/public/WMCUpdateFall2018.pdf,unclassified
https://dhhr.wv.gov/hpcd/FocusAreas/Documents/Obesity%20Model%20Framework.pdf,unclassified
https://docs.legis.wisconsin.gov/code/admin_code/dhs/030/35.pdf,psychiatry
https://dl.icdst.org/pdfs/files3/c0d13a4f4dd34248f7e077c6e4d87976.pdf,unclassified
https://www.nachc.org/wp-content/uploads/2024/07/HTN_Change_Package.pdf,"cardiology, nephrology"
https://onf.ons.org/system/files/journal-article-pdfs/NeussJanuary2017.pdf,"oncology, hematology, pediatrics"
https://escholarship.org/content/qt4z93b5zq/qt4z93b5zq.pdf,unclassified
https://www.jpands.org/vol16no4/rosenwasser.pdf,unclassified
https://biotech.law.lsu.edu/cases/medstaff/1873.pdf,surgery
http://medecon.pbworks.com/f/CDS+1.pdf,unclassified
https://bmjleader.bmj.com/content/leader/early/2023/03/07/leader-2022-000709.full.pdf,unclassified
https://hrgradcapstone.oucreate.com/wp-content/uploads/2023/10/Rule-Making-Paper.pdf,unclassified
http://www.tafpublications.com/gip_content/paper/jahss-2.5.1.pdf,unclassified
https://www.ahima.org/media/pmcb0fr5/healthcare-data-governance-practice-brief-final.pdf,unclassified
https://www.ahima.org/media/sxflfny0/information-integrity-in-the-electronic-health-record_axs.pdf,radiology
https://www.ahima.org/media/ztbfridh/cdi-toolkit-for-beginners_final.pdf,unclassified
https://www.ahima.org/media/qlkbu4ph/clinical-documentation-improvement-toolkit-2016-version-_axs.pdf,"surgery, cardiology, pulmonology, ophthalmology, neurology, infectious_diseases"
https://www.ahima.org/media/clsfepxm/health-information-management-staff-transformation-toolkit_axs.pdf,unclassified
https://www.ahima.org/media/dsdgcfro/copy-functionality-toolkit-2016-update-_axs.pdf,surgery
https://www.ahima.org/media/tf0ao3v1/release-of-information-toolkit_axs.pdf,psychiatry
http://www.bioethics.net/wp-content/uploads/2020/03/72072_989943ddd0774e7aa1c01cc9d428b159.pdf,infectious_diseases
https://www.ama-assn.org/system/files/payor-contracting-toolkit.pdf,unclassified
https://www.ama-assn.org/system/files/2019-06/cpt-office-prolonged-svs-code-changes.pdf,unclassified
https://www.ama-assn.org/system/files/2019-06/a19-yps-g-grid.pdf,unclassified
https://www.ama-assn.org/system/files/2022-prp-telehealth.pdf,"surgery, psychiatry, infectious_diseases"
https://www.ama-assn.org/system/files/prior-authorization-state-law-chart.pdf,unclassified
https://www.ama-assn.org/system/files/hhs-letter-and-appendix-to-providers.pdf,unclassified
https://www.ama-assn.org/system/files/2018-10/ama-chart-telemedicine-patient-physician-relationship.pdf,psychiatry
https://www.ama-assn.org/system/files/a22-bot09.pdf,unclassified
https://brand.amia.org/m/35b004ac7edf2230/original/EHI-Task-Force-Report_FINAL.pdf,unclassified
https://brand.amia.org/m/5ca41bc1f35db4ce/original/AMIA-Testifies-before-ONC-s-Privacy-Security-Tiger-Team.pdf,unclassified
https://brand.amia.org/m/57022a3663c9aeff/original/AMIA-President-s-Letter-to-ONC-Regarding-Vendor-Agreements.pdf,unclassified
https://brand.amia.org/m/761a18c5494e6872/original/AMIA-Comments-on-Meaningful-Use.pdf,unclassified
https://brand.amia.org/m/587ddb670333427d/original/AMIA-Response-Letter-to-Centers-for-Disease-Control-and-Prevention-CDC.pdf,unclassified
https://www.himss.org/sites/hde/files/media/file/2024/06/11/interop_white-paper.pdf,unclassified
https://www.himss.org/sites/hde/files/media/file/2024/08/02/himss_interopframeworks_ebook-2.pdf,infectious_diseases
https://www.aha.org/system/files/hpoe/Reports-HPOE/Metrics_Second_Curve_4_13.pdf,unclassified
https://www.aha.org/system/files/media/file/2019/02/MarketInsights_TeleHealthReport.pdf,psychiatry
https://www.aha.org/system/files/2018-02/regulatory-overload-report.pdf,unclassified
https://www.aha.org/system/files/media/file/2023/04/health-industry-cybersecurity-practices-managing-threats-and-protecting-patients-2023-by-healthcare-and-public-health-sector-coordinating-council.pdf,infectious_diseases
https://www.aha.org/system/files/media/file/2023/06/OracleHealth_ClinicianExperience_exedialogue_060523.pdf,unclassified
https://www.aha.org/system/files/hpoe/Reports-HPOE/guide_to_physician_integration_models_for_sustainable_success.pdf,unclassified
https://www.aha.org/system/files/2018-01/Impact_of_Accountable_Care_Hospitals.pdf,unclassified
https://www.ihi.org/sites/default/files/AFrameworkforSpreadWhitePaper2006.pdf,unclassified
https://www.ihi.org/sites/default/files/IHIGlobalTriggerToolWhitePaper2009.pdf,"surgery, Obstetrics_Gynecology, cardiology, pulmonology, nephrology, hematology, infectious_diseases"
https://www.ihi.org/sites/default/files/2023-09/IHIConversationReadyWhitePaper.pdf,oncology
https://www.ihi.org/sites/default/files/2023-10/PatientSafetyInTheHome_2017.pdf,neurology
https://www.acep.org/siteassets/sites/acep/media/reimbursement/2023-e-m-descriptors-guidelines.pdf,unclassified
https://www.acep.org/siteassets/sites/acep/media/by-medical-focus/opioids/opioid-guide-state-by-state.pdf,psychiatry
https://www.acep.org/siteassets/sites/acep/media/crowding/empc_crowding-ip_092016.pdf,unclassified
https://www.acep.org/siteassets/sites/telehealth/media/documents/acep-telemedicine-primer.pdf,unclassified
https://www.acep.org/siteassets/covid-19---rapid-application-of-technology-for-emergency-department-tele-triage.pdf,infectious_diseases
https://www.acep.org/siteassets/uploads/uploaded-files/acep/clinical-and-practice-management/policy-statements/death-of-a-child-in-the-emergency-department---technical-rept.pdf,"cardiology, pathology, pediatrics"
https://www.ruralhealth.us/nationalruralhealth/media/documents/nrha-impact-of-telehealth-policy-on-rural-health-access-2024.pdf,infectious_diseases
https://www.ruralhealth.us/getmedia/2fffee51-9bf4-4a94-bcdf-330ea9943851/NRHA-Ways-and-Means-RFI-response-10-5-23.pdf,unclassified
https://www.ruralhealth.us/getmedia/e9e6d9d8-4ca9-4392-9b5a-944f36c8f8f6/NRHA-March-7-meeting-comment-3-21-24.pdf,unclassified
https://www.ruralhealth.us/getmedia/48cb0caf-a4a9-4b7e-98a2-0660a85434d5/2024-AC-RHIS-Agenda.pdf,"Obstetrics_Gynecology, psychiatry"
https://www.ruralhealth.us/getmedia/714ab360-fae1-400b-8f8d-0490c2c96bb3/FutureofRuralHealthFeb-2013.pdf,surgery
https://www.ruralhealth.us/getmedia/c28ee028-3a7f-44f4-8af0-8e9d2ba94e5a/2020-NRHA-Policy-Document-Tweener-Hosptials-Crisis-FINAL.pdf,unclassified
https://www.ruralhealth.us/getmedia/c92c1847-826e-4011-acab-eed23cebb978/2019-NRHA-Policy-Document-Demonstrations-and-Pilots-Rural-Centric-Transformation.pdf,unclassified
https://www.ruralhealth.us/nationalruralhealth/media/documents/advocacy/policy%20brief/nrha-policy-brief-final-sdoh-and-medicaid-1115-waivers.pdf,unclassified
https://www.fda.gov/files/about%20fda/published/Modernization_in_Action_2022.pdf,infectious_diseases
https://aspe.hhs.gov/sites/default/files/documents/8dc3a838c7c9652d041c07c2cb966d0f/n3c-11-15-24-final.pdf,"oncology, endocrinology, infectious_diseases"
https://ncvhs.hhs.gov/wp-content/uploads/2024/08/NCVHS-2024-RTC-Final-for-508.pdf,Obstetrics_Gynecology
https://aspe.hhs.gov/sites/default/files/documents/789434ceda231203f080288de603d1ef/PR-A2599-1.pdf,"oncology, psychiatry, neurology, infectious_diseases"
https://www.aspe.hhs.gov/sites/default/files/migrated_legacy_files/57301/ExpSDSFeas.pdf,psychiatry
https://www.healthit.gov/sites/default/files/page/2024-05/LEAP%20FY2024%20SEN_508.pdf,psychiatry
https://www.healthit.gov/sites/default/files/regionaladt_exchange_network_infrastructure_models.pdf,unclassified
https://www.nlm.nih.gov/od/bor/May_2022_BOR_Minutes.pdf,unclassified
https://www.nlm.nih.gov/od/bor/May_2023_Final_BOR_Minutes.pdf,unclassified
https://cloud.nih.gov/resources/guides/science-at-cloud-providers/science-on-gcp/GCPHealthcareSolutionsPlaybook.pdf,unclassified
https://pubweb-prod.niaid.nih.gov/sites/default/files/DataDrivenStrategiesReport.pdf,infectious_diseases
https://www.ncbi.nlm.nih.gov/books/NBK594500/pdf/Bookshelf_NBK594500.pdf,"radiology, psychiatry, pediatrics, neurology"
https://www.cms.gov/files/document/snapshotupdate01162025.pdf,unclassified
https://www.cdc.gov/diabetes-state-local/media/pdfs/E_Telehealth_translation_product_508.pdf,endocrinology
https://www.whitehouse.gov/wp-content/uploads/2024/07/M-24-15-Modernizing-the-Federal-Risk-and-Authorization-Management-Program.pdf,unclassified
https://www.whitehouse.gov/wp-content/uploads/2019/05/M-19-17.pdf,unclassified
https://www.aim-ahead.net/media/ptwcmyb3/ai-cares-dr-hwang.pdf,neurology
https://joblink.maine.gov/jobs/723191/description.pdf,unclassified
https://www.tn.gov/content/dam/tn/finance/aicouncil/documents/STS%20Roadmap%20for%20AI.pdf,unclassified
https://www.vita.virginia.gov/media/vitavirginiagov/it-governance/ea/pdf/EA-Solutions-Artificial-Intelligence-Standard.pdf,unclassified
https://documents1.worldbank.org/curated/en/099120224205026271/pdf/P1786161ad76ca0ae1ba3b1558ca4ff88ba.pdf,unclassified
