Date,Focus Area,Subcategory,Jurisdiction,Context,AI Type,Source,Geographic Context,Actionability,URL
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ijoret.com/volume3/issue1/IJORET-V3I1P9.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://nam.edu/wp-content/uploads/2021/07/4.3-AI-in-Health-Care-title-authors-summary.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/ama-ai-principles.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-e.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.ama-assn.org/system/files/a25-refcomm-b-report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-g.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2025/05/joint-cybersecurity-information-tlp-clear-ai-data-security-may-2025.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2023/02/Health-Industry-Cybersecurity-Artificial-Intelligence-Machine-Learning-1.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2023/09/cisa-tlp-clear-continuous-diagnostics-and-mitigation-program-report-9-2023.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://pdfs.semanticscholar.org/5099/d873afe528833524977482b467caba34ca93.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.wseas.org/multimedia/journals/economics/2019/b245107-089.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://jatit.org/volumes/Vol103No6/20Vol103No6.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,http://libres.uncg.edu/ir/uncg/f/N_Kshetri_Blockchain_Enabled_2018.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.climate.columbia.edu/sites/default/files/content/research/AI%20for%20Climate%20&%20Nature%20-%20Bezos%20Earth%20Fund/Landscape%20Assessment%20of%20AI%20for%20Climate%20and%20Nature%20-%20May%202024.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Federal,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://law.stanford.edu/wp-content/uploads/2020/02/ACUS-AI-Report.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/123104275/Md.Iftakhar_Hossain_Simanto_22321027.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/119017263/128_156_ijaeti_2021.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.wseas.com/journals/bae/2019/b245107-089.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://uploads.strikinglycdn.com/files/f84bde40-5890-487b-b9cb-07fbc8124959/Report%20.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.allmultidisciplinaryjournal.com/uploads/archives/20250612151528_MGE-2025-3-330.1.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.allmultidisciplinaryjournal.com/uploads/archives/20250318154749_MGE-2025-2-096.1.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://www.aim-ahead.net/media/ra4h42nm/year4public-privatepilotpartnerships_presentation-slides_5-15-25.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://unsceb.org/sites/default/files/2024-04/United%20Nations%20System%20White%20Paper%20on%20AI%20Governance.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://documents1.worldbank.org/curated/en/099120224205026271/pdf/P1786161ad76ca0ae1ba3b1558ca4ff88ba.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.broadbandcommission.org/Documents/working-groups/AIinHealth_Report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.ijmsm.org/volume2-issue1/IJMSM-V2I1P106.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://haas.berkeley.edu/wp-content/uploads/UCB_Playbook_R10_V2_spreads2.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.uth.edu/it/review/uthealth-houston-it-review-2025.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://assets.kpmg.com/content/dam/kpmgsites/xx/pdf/2025/05/GM-TL-01763-AI-Reimagining-with-AI-Healthcare-TL-V10-Web.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://pgrkam.com/docs/Annexure-D%20NationalStrategy-for-AI.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://billtexts.s3.amazonaws.com/ca/ca-analysishttps-leginfo-legislature-ca-gov-faces-billAnalysisClient-xhtml-bill-id-202520260SB813-ca-analysis-385349.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Private Sector,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://metaverse-family.com/uploads/20250304/a69d8e53104823e8ff8c260ffb8cc8bc.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.nanclement.com/files/mergerbreaches.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ahima.org/media/ek3b2gc5/computer-assisted-coding-toolkit_axs.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/omss-ai-medical-staff.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/2019-08/ai-2019-board-report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-e.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/2019-08/ai-2018-board-report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-g.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://brand.amia.org/m/2c9af1ce6b30ebd2/original/DDA-Finalist-2024-Sirui_Ding.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.himss.org/sites/hde/files/media/file/2022/01/28/2021_himss_cybersecurity_survey.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://gkc.himss.org/sites/hde/files/media/file/2023/08/17/cross-border-health-data-flows-global-report_roche-himss.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Actionable Governance,https://www.aha.org/system/files/media/file/2025/01/Market_Insights_AI_Report-2025.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Hospitals,Unclassified,Nonprofit,Urban,Unclassified,https://www.aha.org/system/files/media/file/2019/11/Market_Insights_AI_Care_Delivery.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2025/05/joint-cybersecurity-information-tlp-clear-ai-data-security-may-2025.pdf
2025-07-05,Reliability and Monitoring,Incident Management,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2022/02/joint-cybersecurity-advisory-2021-trends-show-increased-globalized-threat-of-ransomware-2-9-22.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ihi.org/sites/default/files/2024-02/IHIInnovationReport_Machine-Learning-to-Improve-Safety-in-Home-for-Adults.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://futureoflife.org/wp-content/uploads/2024/02/Patrick-Owoche-Role-of-AI-in-Reducing-Maternal-Mortality.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ucop.edu/ethics-compliance-audit-services/compliance/uc-ai-working-group-final-report.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://case.edu/law/sites/default/files/2021-01/Sharona%20CLE%202-2021_0.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.hks.harvard.edu/sites/default/files/2024-12/24_Barroso_Digital_v3.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.academia.edu/download/88813265/pdf.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://ijrpr.com/uploads/V6ISSUE1/IJRPR38014.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://cdn.prod.website-files.com/5f0e7aeb77f1699a102c4402/67958012bbc17e5930d7e1fa_2025%20HHS%20AI%20Strategic%20Plan_Full_Jan%202025.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://assets.cureus.com/uploads/review_article/pdf/321777/20250526-642307-txlcnn.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,http://www.naisjournal.com/static/upload/file/20250326/1742973661900248.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://ijetrm.com/issues/files/Apr-2025-06-1743915391-APR10.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-e.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/i22-handbook.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://gkc.himss.org/sites/hde/files/media/file/2023/08/17/cross-border-health-data-flows-global-report_roche-himss.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.myflorida.com/myflorida/cabinet/agenda23/0523/ADCOM.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://pdfs.semanticscholar.org/2c59/a4cac7d441e11352dab9d0ad2c360a2d1932.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.medtecheurope.org/wp-content/uploads/2019/11/MTE_Nov19_Trustworthy-Artificial-Intelligence-in-healthcare-1.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.fsmb.org/siteassets/advocacy/policies/incorporation-of-ai-into-practice.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://apacmed.org/wp-content/uploads/2025/03/AI-Regulations-Landscape-Webinar-Master-Slide.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/ama-ai-principles.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.orfonline.org/public/uploads/posts/pdf/20230719010608.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://healthpolicy.duke.edu/sites/default/files/2020-09/Duke%20Greenwall%20White%20Paper%20September%202020.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ci.unt.edu/computational-humanities-information-literacy-lab/aitransparency.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ai.universityofcalifornia.edu/_files/documents/riskmanagementgenerativeai.pdf
2025-07-05,Responsible Implementation,Governance Structures,Federal,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/122161734/40167_2_.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ijhpm.com/article_4311_584eddc3548d5e96f98db70a506cf809.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.lw.com/admin/upload/SiteAttachments/AHLA-Connections-August23-Deixler-Richards-Speros-Beaton.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://informatics.bmj.com/content/bmjhci/29/1/e100495.full.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://houstonhealthlaw.scholasticahq.com/api/v1/articles/128626-introducing-a-fairness-checkpoint-for-data-quality-and-evidence-during-regulatory-review-of-ai-ml-enabled-medical-devices.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ebglaw.com/media/publication/57_1-EMBRACE-THE-CHAOS-AI-REGULATION-IN-THE-US-REMAINS-IN-FLUX-Alaap-Shah.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://premierscience.com/wp-content/uploads/2024/10/pjai-24-405.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ahima.org/media/twjmtnq4/2024-artificial-intelligence-regulatory-resource-guide-axs.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ahima.org/media/m5tlmokb/2023-ahima-advocacy-agenda_.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://nam.edu/wp-content/uploads/2020/11/Advancing-Artificial-Intelligence-in-HSOHC.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://nam.edu/wp-content/uploads/2021/07/4.3-AI-in-Health-Care-title-authors-summary.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://nam.edu/wp-content/uploads/2024/03/Artificial-Intelligence-in-Health-Health-Care-and-Biomedical-Science_final_4.8.24.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://nam.edu/wp-content/uploads/2023/06/AICC-steerting-committee-headshotsbios-2.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/ama-ai-principles.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-e.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2019-01/joe-1902_0.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.ama-assn.org/system/files/i23-clrpd-reports.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-omss-report-a.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/2019-08/ai-2019-board-report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a24-refcomm-b-annotated.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/i23-ref-committee-reports.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://gkc.himss.org/sites/hde/files/media/file/2023/08/17/cross-border-health-data-flows-global-report_roche-himss.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2024/05/aha-response-to-representative-bera-on-artificial-intelligence-in-the-health-care-sector-letter-5-6-2024.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2023/02/Health-Industry-Cybersecurity-Artificial-Intelligence-Machine-Learning-1.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Hospitals,Unclassified,Nonprofit,Urban,Unclassified,https://www.aha.org/system/files/media/file/2019/11/Market_Insights_AI_Care_Delivery.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2024/06/opinion-order-in-aha-et-al-v-xavier-becerra-et-al-6-20-2024.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2023/09/cisa-tlp-clear-continuous-diagnostics-and-mitigation-program-report-9-2023.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Rural,Unclassified,https://www.aha.org/system/files/media/file/2021/04/health-industry-cybersecurity-securing-telehealth-and-telemedicin-april-2021.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2019-01/joe-1902_0.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/physician-ai-sentiment-report.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://prod.drupal.gaotest.org/assets/gao-21-7sp.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.oecd.org/content/dam/oecd/en/publications/reports/2024/11/artificial-intelligence-and-the-health-workforce_c8e4433d/9a31d8af-en.pdf
2025-07-05,Transparency and Explainability,Explainable AI,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.feinberg.northwestern.edu/sites/artificial-intelligence/images/20230315legallandscapechatgpt.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://healthpolicy.duke.edu/sites/default/files/2019-11/dukemargolisaienableddxss.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://dho.stanford.edu/wp-content/uploads/Legal_RAG_Hallucinations.pdf
2025-07-05,Responsible Implementation,Governance Structures,Federal,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.academia.edu/download/119528061/published_Demystifying_the_Black_Box.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.thevislab.com/lab/lib/exe/fetch.php?media=medai:introducing_artificial_intelligence_training_in_medical_education.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://jme.bmj.com/content/medethics/47/12/e3.full.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://ijetrm.com/issues/files/Apr-2025-06-1743915391-APR10.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2019-01/joe-1902_0.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/physician-ai-sentiment-report.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.ama-assn.org/system/files/i23-clrpd-reports.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a25-handbook-refcomm-g.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ama-assn.org/system/files/lozovatsky-insight-summit-presentation-slides.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://data.aclum.org/storage/2025/01/NIST_nvlpubs_nist_gov_nistpubs_SpecialPublications_NIST_SP_1270.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Hospitals,Unclassified,Nonprofit,Unclassified,Unclassified,https://pdfs.semanticscholar.org/f962/2816049ffb86bfa05efa96c8020ec68abd79.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://data.aclum.org/storage/2025/01/NIST_www_nist_gov_system_files_documents_2019_08_10_ai_standards_fedengagement_plan_9aug2019.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/ama-ai-principles.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.healthcareproducts.org/wp-content/uploads/2022/11/1120-Update-on-The-Global-Regulatory-and-Standards-Landscape.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://careq.ucsd.edu/_files/CareQ%20FINAL%20slides.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ai.universityofcalifornia.edu/_files/documents/riskmanagementgenerativeai.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.utsystem.edu/sites/default/files/offices/employee-benefits/docs/X095.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.fit.edu/media/site-specific/wwwfitedu/environmental-health-and-safety-ehs/documents/OSHA-3151-Personal-Protective-Equipment.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.brookings.edu/wp-content/uploads/2021/10/Strengthening-International-Cooperation-AI_Oct21.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://dho.stanford.edu/wp-content/uploads/AI_Regulation.pdf
2025-07-05,Responsible Implementation,Governance Structures,Private Sector,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.bsigroup.com/globalassets/localfiles/en-gb/about-bsi/nsb/innovation/mhra-ai-paper-2019.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Actionable Governance,https://guideline-ai-healthcare.com/wp-content/uploads/2023/10/InnovationFunnelforValuableAIinHealthcare130122.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.nature.com/articles/s41746-025-01700-4.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/ama-ai-principles.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://iowa.himss.org/sites/hde/files/2024-12/iowa-himss-ransomware-ai-s2-1124a.pdf
